monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q22;100000.00;99799.87;99600.12;99651.23;99717.83;99848.44;100067.37;100240.79;100041.08;100259.92;100320.00;100541.04;100756.58;100553.03;100346.03;100147.03;99932.31;100150.72;100372.15;100590.58;100388.19;100608.86;100406.66;100207.29;100429.33;100621.29;100839.13;100639.55;100440.78;100235.02;100035.88;100256.31;100477.37;100277.97;100078.23;100299.70;100100.35;99897.67;99698.74;99496.19;99290.61;99504.97;99306.19;99095.90;99317.32;99446.53;99664.82;99739.17;99956.01;100176.98;100398.45;100612.52;100410.09;100210.77;100007.49;100083.85;100305.89;100526.49;100748.45;100820.64;100618.63;100507.69;100728.82;100946.24;101167.10;101388.31;101610.39;101831.68;102052.74;102274.40;102494.89;102295.46;102092.53;101892.83;101889.21;101689.83;101491.12;101292.69;101510.47;101311.14;101108.21;100909.91;101127.32;101348.11;101570.08;101788.02;102008.66;102222.97;102441.16;102661.94;102455.04;102251.44;102471.69;102269.58;102066.80;102283.68;102501.33;102302.77;102435.87;102652.37;102866.01;103083.13;102993.79;102791.15;103012.35;102810.48;102797.03;103013.88;103112.30;103232.09;103033.68;102831.65;102629.28;102823.84;103044.45;103262.35;103280.68;103081.36;102878.23;102679.00;102899.30;103119.50;103340.76;103561.95;103760.37;103977.20;104004.17;103804.42;103601.99;103819.82;104040.23;103836.98;103634.53;103853.07;103653.68;103875.78;103676.51;103470.27;103267.47;103060.56;103281.46;103082.45;103302.80;103104.07;103326.01;103546.75;103380.38;103601.09;103822.08;104043.63;103845.35;103645.71;103740.00;103540.35;103340.70;103137.62;102939.36;102740.49;102961.98;102762.13;102563.54;102364.47;102164.68;101964.89;101765.49;101565.70;101365.70;101165.98;101387.44;101608.24;101829.31;102048.04;102048.04;101844.78;101646.10;101446.98;101667.89;101465.17;101263.02;101063.86;101284.47;101284.47;101081.58;100882.17;100678.95;100475.46;100691.86;100913.36;101131.15;101352.65;101573.81;101374.68;101171.01;101384.27;101606.05;101705.69;101498.44;101299.39;101100.50;101320.97;101110.75;101304.66;101102.41;101320.29;101105.51;101319.42;101120.96
q23;100000.00;99799.87;100021.82;100239.56;100454.72;100464.69;100682.92;100480.86;100702.76;100499.90;100716.92;100517.99;100731.93;100528.53;100742.66;100543.66;100750.99;100747.41;100968.84;100851.40;100847.91;101068.58;100866.57;100667.20;100467.37;100239.61;100266.42;100488.18;100709.05;100922.95;100973.22;101193.65;100994.69;100795.29;100696.73;100918.20;101139.70;101357.87;101451.38;101669.54;101883.64;101677.69;101478.91;101269.71;101070.43;100863.61;100660.06;100880.66;101097.68;100898.81;100699.48;100913.86;100711.56;100512.24;100309.03;100525.90;100326.06;100546.66;100768.62;100982.81;101199.80;100997.38;101218.51;101435.94;101237.15;101458.36;101505.78;101502.94;101528.49;101519.26;101739.75;101961.33;102179.92;101980.21;102197.47;101998.09;102218.87;102439.35;102236.54;102236.54;102033.81;102254.14;102051.91;101853.21;101653.43;101450.74;101252.17;101045.90;101105.84;100907.14;100700.59;100919.26;101139.51;101323.86;101121.43;101338.74;101556.95;101358.40;101580.29;101378.73;101173.01;100970.89;101189.52;100987.14;100788.06;100586.41;100707.69;100704.30;100504.99;100722.93;100943.39;100741.56;100958.92;100934.66;101155.27;101267.46;101068.87;101290.33;101087.29;100888.06;100689.78;100491.60;100292.47;100093.40;99893.70;99691.69;99909.43;99709.69;99506.87;99496.91;99717.32;99513.43;99509.00;99726.60;99948.15;99748.25;99969.66;99762.42;99559.08;99772.34;99573.53;99573.53;99375.21;99176.48;99398.43;99353.58;99270.96;99491.67;99292.78;99093.38;99313.69;99114.05;98915.60;98915.60;99137.45;99356.20;99576.49;99377.63;99599.12;99399.27;99200.68;99421.87;99643.86;99865.84;99666.43;99466.64;99266.64;99066.92;98867.62;98668.89;98889.96;99109.05;98910.44;99129.38;99350.13;99151.01;99245.44;99043.36;99034.12;99255.41;99056.86;99235.50;99033.35;99254.92;99472.84;99537.83;99755.21;99976.71;100193.77;100415.27;100216.22;100017.09;100234.46;100446.39;100246.80;100136.90;100129.56;99930.51;99731.62;99952.09;100159.57;100347.51;100563.53;100562.32;100765.42;100977.53;101198.04
q24;100000.00;99799.87;99600.12;99398.05;99192.08;98993.19;98790.40;99007.75;98808.04;99026.35;99143.36;99364.40;99578.95;99376.05;99170.24;99391.35;99600.68;99397.58;99198.29;99417.17;99215.23;99016.62;99053.03;99274.55;99496.58;99692.87;99490.42;99712.18;99513.41;99727.82;99817.37;99618.98;99420.02;99220.62;99442.56;99576.18;99797.68;99803.96;99887.33;100105.70;100319.99;100114.55;99915.77;100127.41;99928.13;100143.64;100362.64;100193.64;99991.90;100212.88;100434.35;100228.37;100445.89;100536.50;100333.83;100131.83;99931.99;99733.45;99631.76;99846.44;99644.46;99441.90;99242.87;99460.24;99681.10;99902.31;100124.39;100345.68;100146.73;99947.24;99748.80;99549.37;99577.81;99378.10;99594.84;99816.37;99617.66;99419.23;99216.18;99437.66;99234.62;99454.95;99672.45;99473.75;99273.97;99071.01;98872.44;98665.94;98462.80;98429.84;98644.78;98863.48;98665.26;98882.44;98679.93;98897.21;98694.48;98915.10;99137.00;98935.49;99149.95;98947.92;98744.67;98542.33;98462.96;98679.96;98470.24;98568.47;98676.84;98780.56;98582.15;98582.39;98710.97;98908.52;98918.43;99136.73;99357.40;99578.86;99795.67;100017.04;99818.76;99620.58;99421.44;99222.37;99444.26;99241.78;99459.02;99606.32;99403.09;99620.14;99630.46;99426.37;99223.07;99220.24;99441.79;99663.89;99885.30;100097.70;99894.35;100107.07;99908.26;100129.38;100349.73;100348.98;100428.09;100229.43;100029.87;99831.24;99632.35;99853.90;99655.62;99877.44;99678.99;99479.34;99701.19;99919.37;99721.11;99942.07;99742.73;99542.88;99344.29;99145.22;99367.21;99589.19;99810.75;100032.75;99832.75;100054.66;100276.11;100496.92;100717.99;100805.03;101025.70;100976.02;101196.77;101418.02;101219.19;101016.44;100814.37;100615.22;100416.67;100637.13;100854.05;100897.46;100919.66;101137.10;101353.78;101413.12;101209.69;101010.34;100888.02;101109.28;101105.31;101318.29;101540.07;101761.47;101975.92;101776.87;101577.97;101798.44;101819.54;101591.56;101388.63;101184.55;101307.04;101099.18;101319.69
q25;100000.00;100222.37;100236.84;100034.77;99828.53;100049.51;99846.68;100064.10;100091.17;100197.37;99995.74;99796.81;99591.60;99388.57;99603.38;99404.38;99508.49;99727.34;99709.26;99506.12;99723.69;99723.69;99521.86;99534.36;99608.63;99804.21;99601.69;99402.11;99622.97;99837.28;100058.55;99860.17;99661.21;99882.77;100104.70;100129.20;99929.84;99727.59;99528.66;99326.52;99540.79;99756.11;99921.46;100077.26;100298.68;100514.51;100311.42;100112.88;99911.17;100132.14;99932.81;100147.70;100365.13;100165.80;100384.13;100182.15;100156.67;100377.26;100177.50;100392.34;100190.62;99988.43;99789.40;99587.54;99388.75;99609.96;99410.10;99210.94;99012.00;98812.51;98754.90;98555.48;98352.49;98574.39;98372.12;98593.65;98814.44;99034.92;99252.81;99053.48;98850.65;98652.35;98449.89;98251.19;98473.17;98691.35;98492.78;98706.51;98503.17;98304.47;98518.80;98314.91;98535.17;98333.00;98130.18;97927.98;97724.97;97945.59;98167.49;98384.18;98598.47;98396.38;98193.03;97990.59;98211.79;98428.74;98640.02;98438.21;98238.90;98036.22;98256.68;98391.05;98608.46;98386.29;98187.74;98405.93;98207.33;98303.45;98282.14;98282.14;98324.66;98407.09;98453.18;98674.37;98740.20;98956.04;98998.06;98798.31;98594.78;98811.67;99032.08;98903.15;98699.87;98495.52;98296.12;98096.22;98096.22;98308.39;98525.18;98316.77;98117.96;98339.08;98559.43;98780.24;98580.50;98381.84;98603.57;98824.28;99045.27;99266.82;99487.13;99487.13;99288.68;99089.03;98889.38;98685.55;98905.84;98706.97;98928.46;99150.53;99371.18;99172.11;99394.10;99616.08;99416.68;99638.68;99438.68;99238.96;99039.66;98840.93;98641.96;98860.41;98661.80;98879.78;99100.53;98901.41;98702.59;98919.54;99135.81;99357.10;99577.70;99798.16;99834.14;100055.71;100272.74;100490.04;100452.36;100673.86;100470.19;100270.84;100071.80;99872.67;100090.40;100123.27;100345.05;100566.45;100780.35;100815.47;100869.95;101090.42;101299.12;101206.33;101422.97;101640.64;101424.79;101217.03;101437.54
q26;100000.00;100222.37;100022.61;100240.74;100456.71;100257.83;100055.28;99853.48;100075.38;99872.80;99671.13;99892.17;99686.73;99483.44;99697.90;99919.01;100127.93;100346.65;100147.37;99944.05;100161.48;100382.15;100180.11;99980.75;100202.78;100397.37;100615.55;100415.97;100372.44;100260.00;100481.28;100701.71;100922.77;100723.37;100945.31;100745.99;100546.64;100344.30;100145.37;100363.50;100158.79;100373.88;100404.68;100440.74;100241.46;100035.02;99831.91;100052.51;100269.88;100476.66;100502.77;100296.88;100094.87;99895.54;100113.84;99911.79;100133.83;99935.29;99735.52;99529.10;99746.24;99544.00;99765.13;99754.61;99555.82;99777.03;99577.17;99378.01;99599.07;99546.44;99766.93;99988.51;100207.30;100007.59;100062.93;99863.55;99664.84;99466.41;99263.88;99064.55;98862.05;99082.38;98880.11;98681.41;98481.63;98278.85;98080.28;98294.75;98512.93;98314.23;98528.86;98747.37;98549.15;98347.06;98144.19;97941.96;97738.22;97539.67;97339.96;97137.97;96931.11;97147.83;97365.98;97163.22;96964.15;97180.83;97181.30;97398.32;97430.24;97457.68;97678.13;97895.08;97692.89;97469.97;97690.58;97487.56;97708.23;97508.91;97726.76;97948.14;97981.87;98016.49;97817.36;98038.55;98104.33;98321.34;98439.57;98239.82;98457.49;98408.82;98629.23;98673.22;98711.63;98930.54;99152.09;99374.19;99595.60;99807.27;99853.64;100065.68;100286.58;100259.97;100179.10;99980.38;99780.64;100001.37;100223.11;100371.55;100545.87;100751.18;100899.61;100699.98;100737.21;100537.57;100617.18;100413.29;100403.43;100624.39;100845.88;101067.95;101288.60;101509.79;101310.00;101110.21;101331.77;101553.77;101775.99;101997.90;102219.35;102020.62;101821.65;101617.91;101622.97;101419.34;101220.66;101021.54;100822.72;100619.85;100836.23;100637.08;100438.53;100438.53;100235.45;100036.04;99832.63;99628.95;99845.14;99645.78;99782.58;99782.58;100003.74;100003.74;100221.36;100258.16;100479.94;100701.34;100654.42;100875.59;101096.58;101317.05;101105.10;101294.46;101510.79;101562.37;101346.14;101559.06;101559.06
q27;100000.00;100222.37;100444.32;100241.92;100456.90;100677.88;100896.06;100693.98;100915.88;100712.99;100511.09;100732.13;100526.37;100526.86;100320.49;100121.49;99907.37;99703.80;99504.52;99300.88;99517.98;99738.65;99880.49;100102.01;100324.05;100515.85;100733.71;100955.47;101176.33;101389.97;101389.97;101610.40;101831.47;102053.03;102051.91;101852.60;102074.10;102112.39;102333.42;102551.37;102544.78;102338.81;102559.68;102770.66;102992.08;103193.41;102990.27;102791.74;102589.77;102390.90;102191.57;101984.49;102201.33;102002.00;102219.65;102225.11;102025.27;102245.87;102046.10;101839.19;101637.07;101637.86;101438.83;101236.44;101457.31;101678.52;101900.59;102005.60;102105.09;101905.60;102126.09;102347.67;102566.18;102788.08;102812.05;102612.67;102833.45;103053.93;103271.88;103493.36;103711.25;103743.45;103541.10;103761.90;103983.87;104202.22;104003.65;104218.33;104015.31;103816.61;103609.94;103828.45;104048.71;103846.86;103644.35;103442.40;103239.49;103040.94;103051.43;103268.17;103062.14;103279.49;103437.68;103235.31;103456.51;103430.57;103641.62;103439.77;103240.46;103037.73;102839.32;102637.45;102435.23;102631.32;102432.77;102229.72;102219.34;102058.63;102276.42;102124.23;101925.95;101727.77;101528.63;101578.60;101378.90;101177.27;100974.31;100774.56;100688.09;100484.97;100286.60;100083.04;99880.18;99676.25;99476.86;99514.78;99736.18;99529.44;99746.70;99539.28;99760.18;99760.18;99980.53;100201.34;100423.28;100644.02;100444.46;100665.17;100466.28;100687.83;100908.14;100708.50;100708.50;100508.86;100309.20;100105.68;99907.42;99830.18;100051.67;100137.79;100226.45;100447.64;100247.85;100048.06;99848.66;99648.87;99448.87;99670.78;99471.48;99272.75;99073.78;99070.54;99291.21;99088.18;99308.93;99464.14;99265.32;99483.06;99700.14;99500.98;99302.43;99522.89;99740.42;99962.00;100179.80;100219.58;100017.66;100239.16;100278.73;100357.96;100374.16;100175.03;100120.97;100269.74;100440.79;100488.11;100486.06;100287.02;100508.01;100728.48;100762.49;100948.75;100888.93;101105.90;101308.46;101504.25;101724.76
q28;100000.00;100000.00;100221.95;100113.43;100329.17;100130.29;99927.54;99725.57;99725.57;99522.60;99739.64;99827.47;100041.61;99838.62;99632.76;99632.76;99419.58;99638.26;99638.26;99435.03;99652.56;99873.23;100090.66;100143.80;99943.97;99718.21;99936.41;99929.70;99940.71;99955.59;100176.86;100397.29;100478.35;100478.35;100278.61;100079.29;99879.94;100098.10;100319.14;100537.35;100332.77;100126.95;99928.17;99974.83;100196.25;100411.89;100208.89;100429.49;100646.97;100448.10;100248.77;100463.73;100681.17;100481.84;100279.03;100077.00;100299.04;100519.64;100741.60;100727.46;100944.70;100742.49;100963.62;101181.32;101402.18;101203.09;101425.17;101646.46;101867.52;101926.30;101727.85;101528.42;101325.72;101126.01;100923.94;100724.56;100525.85;100327.42;100124.65;99925.32;99722.59;99942.92;100160.60;99961.90;100183.87;100402.12;100203.55;99997.15;99794.01;100014.79;100229.24;100024.99;100245.24;100461.85;100458.04;100255.71;100473.14;100693.76;100494.05;100292.15;100085.61;99883.30;100101.72;100098.06;100319.26;100436.44;100225.99;100024.14;99824.83;99622.08;99842.54;100059.51;100276.87;100054.61;99856.07;99653.07;99873.74;100095.20;100141.41;100204.26;100176.61;100227.51;100448.77;100669.97;100655.16;100872.23;100880.50;101102.43;100900.21;100697.55;100917.96;101135.26;101177.05;100972.50;100773.10;100995.20;101216.61;101428.65;101225.15;101016.54;101237.44;101458.56;101668.21;101469.48;101269.74;101490.48;101290.92;101511.63;101312.74;101375.19;101361.99;101162.35;101382.85;101604.68;101826.53;101822.66;101624.40;101425.54;101226.19;101448.26;101668.91;101744.35;101724.89;101760.18;101727.56;101727.56;101527.56;101327.84;101128.54;100929.81;100730.84;100949.32;101169.99;100966.32;100767.64;100988.89;100790.07;100587.05;100384.67;100490.30;100710.90;100931.36;100728.20;100528.79;100325.35;100542.40;100535.54;100606.27;100660.06;100624.32;100845.48;100798.74;101016.53;100809.36;100609.76;100410.49;100202.19;100423.36;100224.47;100444.94;100653.37;100844.74;101061.19;101278.70;101483.55;101696.81;101820.16
q29;100000.00;99799.87;99600.12;99397.85;99191.65;98992.77;99211.28;99428.81;99650.71;99448.18;99498.19;99629.37;99844.37;99641.60;99857.16;100078.27;99866.41;99663.55;99464.27;99683.36;99901.25;100121.92;100162.38;100383.90;100605.93;100383.37;100601.95;100402.37;100623.23;100838.27;101014.33;100815.94;101037.01;101069.66;101291.60;101092.28;101313.78;101355.36;101576.39;101373.55;101586.58;101607.25;101828.12;102037.64;102259.06;102051.66;101848.02;102068.62;102077.90;102298.87;102520.34;102734.18;102531.62;102332.29;102128.88;102124.89;101925.05;101726.51;101526.74;101319.26;101535.86;101333.03;101554.16;101351.61;101152.82;101152.82;101374.89;101596.18;101817.24;102038.90;101840.46;102000.05;101979.17;102201.07;102294.91;102516.44;102593.91;102621.84;102839.46;103060.94;103048.98;103269.32;103486.84;103288.14;103481.08;103637.49;103438.92;103231.86;103449.87;103484.52;103504.44;103722.84;103722.84;103520.78;103318.08;103273.10;103490.95;103437.41;103659.30;103875.94;104056.06;103853.85;104072.36;103869.80;103670.72;103667.05;103455.51;103252.93;103053.62;102850.30;103070.75;102868.32;103085.00;103277.30;103078.76;103074.83;102876.24;103097.70;102894.31;102695.08;102915.38;103135.58;103356.84;103157.77;103379.66;103177.72;102974.53;102774.78;102991.92;102788.65;103009.06;103064.82;103282.03;103500.41;103721.96;103843.86;104065.26;103858.74;104076.07;103868.81;104089.71;104111.54;104111.54;103912.81;103713.07;103514.41;103314.85;103116.22;102917.33;102955.73;102955.73;102756.09;102976.59;103198.42;103420.27;103639.02;103827.79;103850.89;103833.25;103633.40;103434.81;103235.74;103457.73;103325.12;103546.68;103768.68;103990.90;104212.81;104434.27;104235.53;104036.56;104123.07;103924.46;103721.33;103721.33;103942.58;103743.75;103961.48;104178.52;104399.81;104318.48;104120.07;103917.66;103718.25;103935.95;104153.75;104370.85;104171.49;103968.37;103769.02;103859.50;103660.37;103532.14;103325.95;103126.36;102927.09;103141.70;102942.66;102743.76;102545.34;102753.99;102945.29;102742.66;102538.82;102321.56;102113.05;101914.59
q30;100000.00;99799.87;99600.12;99817.75;100032.67;99833.79;100051.92;99849.83;100071.73;100289.82;100325.27;100546.31;100451.23;100248.07;100041.86;99842.86;99883.70;100102.50;99903.22;99826.11;99624.03;99844.70;99781.18;100002.70;100224.73;100420.25;100638.50;100438.92;100240.15;100035.09;100256.36;100057.97;99859.01;99659.61;99459.87;99260.56;99482.06;99699.83;99920.86;100138.73;100352.61;100146.57;99947.80;99738.54;99539.26;99332.23;99550.90;99771.49;99988.65;100209.62;100010.29;100224.83;100442.02;100663.50;100643.55;100783.26;100583.42;100384.87;100185.11;100399.55;100197.65;100415.13;100636.26;100853.82;100655.03;100455.94;100256.08;100056.92;99857.98;99746.10;99966.59;99767.16;99985.80;99786.10;100003.46;100224.99;100445.77;100666.26;100884.46;101105.94;101324.10;101348.77;101146.67;100947.97;100748.19;100545.57;100413.77;100207.86;100004.96;100225.73;100440.86;100237.55;100457.80;100674.91;100472.43;100270.54;100193.22;100061.77;100283.66;100082.11;100296.35;100094.31;99891.02;99688.67;99733.67;99532.18;99322.04;99120.08;98920.77;98717.87;98519.46;98317.46;98115.11;97890.72;98111.33;98329.06;98130.47;97931.15;98148.56;98369.93;98590.24;98810.43;99031.69;98832.62;99054.51;99009.30;98806.01;98606.27;98823.43;98620.13;98421.76;98639.97;98857.27;98830.69;98874.33;99096.43;98897.16;98690.92;98908.43;98701.52;98922.42;99143.55;98945.23;98746.50;98546.76;98546.76;98768.49;98569.86;98370.97;98592.52;98812.83;99034.65;98971.92;98772.28;98572.62;98791.58;99011.87;99128.84;99350.33;99285.11;99218.71;99398.78;99198.98;98999.20;99220.76;99442.76;99613.71;99835.62;100003.83;100048.86;100093.07;100312.39;100533.06;100561.51;100574.22;100375.10;100596.01;100812.98;101029.22;101250.51;101167.56;100969.15;100765.89;100987.46;101137.61;101354.73;101571.05;101730.06;101526.18;101747.68;101548.63;101349.50;101293.01;101505.18;101726.96;101948.36;101939.79;102160.96;102381.95;102602.42;102389.87;102578.58;102375.57;102171.54;102374.75;102227.81;102029.35
q31;100000.00;99799.87;100021.82;100239.54;100033.08;99834.20;99631.15;99654.35;99876.25;100094.31;100311.34;100532.38;100326.62;100544.97;100338.51;100559.62;100345.53;100564.00;100364.71;100583.19;100380.88;100182.27;99980.05;100201.57;100423.60;100194.19;99991.15;100212.91;100433.77;100647.26;100868.54;100912.32;101133.38;101354.94;101247.20;101468.67;101690.17;101487.60;101288.67;101086.17;101106.75;101321.49;101542.36;101753.34;101698.96;101914.14;102132.88;102353.48;102570.76;102371.89;102172.56;101965.81;102182.85;101983.52;102201.33;101998.75;102087.50;102308.10;102530.06;102743.94;102541.90;102759.33;102560.31;102358.03;102366.73;102167.64;102389.71;102611.00;102832.06;102632.57;102434.12;102655.70;102874.03;103095.93;103313.06;103268.35;103489.14;103709.62;103927.57;103906.86;103884.45;103686.15;103903.87;103705.17;103927.14;104145.43;104126.21;103919.88;103963.29;103764.60;103557.85;103776.40;103996.65;103794.66;104012.39;104229.47;104251.32;104052.77;103853.06;103651.38;103445.26;103501.35;103297.93;103515.46;103736.66;103953.57;104164.75;103962.96;103763.65;103561.01;103362.60;103160.73;103378.00;103574.17;103375.63;103172.51;103393.18;103614.64;103832.46;104053.83;104016.91;103992.14;104213.40;104434.59;104656.48;104454.79;104546.12;104346.38;104143.97;103941.06;103742.69;103539.35;103756.61;103552.86;103353.46;103153.57;102954.30;102747.41;102544.35;102757.77;102757.77;102558.76;102360.44;102161.71;102383.65;102184.99;102406.73;102208.09;102009.20;101809.80;101611.52;101833.34;101634.89;101435.24;101235.59;101031.79;100833.53;101054.49;101275.98;101076.13;100877.54;100678.47;100649.29;100626.55;100848.11;101070.11;100870.11;101092.02;101313.48;101534.29;101335.32;101132.13;100933.52;101152.27;101373.02;101594.27;101815.18;101612.93;101411.36;101584.47;101805.07;101606.66;101710.75;101511.34;101308.74;101105.91;101323.04;101544.54;101762.87;101797.70;101598.65;101645.82;101765.32;101789.86;102011.64;101812.37;102027.64;102017.14;102168.78;101970.35;101760.95;101946.99;101743.59;101960.41;102163.11;101954.16;102174.67
q32;100000.00;100222.37;100303.85;100102.15;99896.94;99698.06;99495.60;99293.93;99094.22;98891.69;98690.00;98491.06;98475.82;98472.56;98266.84;98067.84;97853.98;97650.62;97451.34;97669.79;97887.19;97688.58;97905.94;98127.46;97927.63;97701.84;97920.22;97720.64;97941.50;97986.48;97787.34;98007.77;97808.81;97609.41;97831.35;98052.82;97853.47;98071.88;97872.95;97670.99;97466.62;97682.16;97903.02;97916.38;98137.80;98353.87;98573.05;98525.34;98743.00;98796.16;99017.63;99230.85;99267.73;99267.73;99064.02;99280.47;99080.63;98976.52;99198.48;98990.63;99207.16;99424.15;99645.28;99442.69;99243.90;99044.81;98844.95;98645.79;98446.85;98668.50;98888.99;98689.57;98486.16;98286.46;98503.28;98724.81;98526.10;98746.58;98964.17;98764.85;98561.70;98782.04;98784.64;98784.72;98584.94;98381.76;98183.19;97976.05;97772.62;97993.39;97785.79;97581.94;97383.72;97181.19;96977.94;97194.44;97344.28;97145.73;97367.62;97377.15;97471.76;97463.17;97681.25;97559.48;97780.68;97997.14;97785.41;98001.95;98223.41;98440.93;98451.70;98472.25;98560.01;98753.09;98753.09;98970.76;99191.43;99412.89;99630.47;99851.85;99653.57;99455.39;99256.25;99057.18;98857.48;98655.34;98872.95;99094.88;98891.56;99108.75;99329.16;99546.96;99763.92;99827.73;100049.28;99849.38;99650.11;99863.18;99660.15;99452.60;99253.79;99474.92;99276.60;99497.41;99639.79;99860.53;100082.26;99883.62;100104.61;100326.16;100546.47;100346.84;100148.39;99948.74;100170.59;100389.10;100609.39;100830.35;100631.01;100689.28;100723.94;100945.13;101167.12;101389.10;101189.70;100989.91;100789.91;101011.82;101233.28;101454.08;101255.11;101051.80;101272.47;101491.15;101520.32;101538.70;101339.88;101137.48;100935.71;100736.56;100538.01;100758.47;100555.95;100777.52;100995.08;101212.87;101429.91;101651.41;101869.60;102091.10;102144.72;101945.59;101742.09;101955.68;101756.08;101556.82;101349.56;101570.73;101791.72;102012.19;101801.50;101994.98;102211.72;102008.36;102214.34;102007.35;102227.87
q33;100000.00;99799.87;99600.12;99398.20;99192.58;99308.26;99526.91;99744.62;99966.52;100185.13;100341.24;100142.31;100357.37;100154.71;100370.18;100591.29;100379.07;100176.06;99976.77;99773.85;99991.71;99869.49;99667.88;99889.40;100111.43;100307.97;100105.66;99906.08;100126.94;100341.72;100142.58;99944.19;99745.23;99545.83;99346.09;99272.55;99073.20;98870.84;98671.91;98889.92;98684.95;98478.88;98280.11;98071.02;97871.74;98086.05;98304.50;98105.96;97903.67;98124.65;98346.12;98139.57;98356.75;98157.43;98153.88;98371.08;98593.13;98394.58;98194.82;98364.35;98162.57;98380.26;98181.24;98325.57;98126.78;98068.47;98290.54;98511.83;98312.88;98113.39;97914.95;98136.53;98087.62;98122.51;97920.72;98142.25;98363.03;98164.60;98382.99;98183.66;98152.60;98372.94;98591.11;98647.31;98656.74;98653.84;98874.47;98929.61;99148.39;98949.69;99162.84;99263.16;99064.94;99281.19;99498.27;99714.83;99511.33;99731.95;99532.24;99748.29;99961.18;100177.87;99973.89;100190.82;100211.78;100009.49;99797.15;99594.66;99816.12;100033.44;99835.03;100051.38;99848.62;100040.04;100061.30;99857.60;99659.01;99459.69;99676.85;99477.62;99279.34;99081.16;98882.03;99103.22;98903.52;98701.08;98918.24;99140.17;99356.92;99153.25;99373.66;99591.35;99808.15;99766.82;99698.37;99920.47;99721.20;99933.84;99730.66;99943.61;100164.51;100385.64;100605.98;100645.61;100699.07;100919.81;101141.54;101362.25;101163.36;101384.91;101605.22;101827.04;102047.54;102269.37;102491.22;102709.79;102930.08;103151.04;102951.70;102751.85;102644.69;102445.62;102245.83;102046.05;101846.64;101646.85;101446.85;101247.13;101047.83;100849.10;100650.13;100446.59;100247.98;100466.17;100267.49;100488.73;100709.64;100825.78;101042.50;101263.79;101065.25;100866.84;100664.08;100885.65;101102.94;100985.59;100783.06;100583.70;100801.36;101022.86;101244.02;101044.89;101007.14;101220.19;101441.97;101663.37;101625.89;101847.06;102068.05;102288.52;102374.53;102148.30;102364.88;102582.53;102366.64;102580.02;102381.56
