monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q22;100000.00;100215.34;100215.34;100012.92;100005.97;99807.08;99604.07;99821.23;99961.82;99758.91;99556.91;99357.98;99152.05;98948.76;99163.21;99384.32;99346.84;99565.33;99615.05;99411.61;99209.29;99010.68;99227.80;99028.43;98828.60;98600.19;98397.19;98197.61;97998.84;97991.26;97792.12;97593.74;97758.12;97558.72;97780.65;98002.12;98055.46;98273.30;98494.33;98369.38;98582.96;98376.57;98177.79;98388.14;98411.63;98626.56;98845.29;98781.56;98998.68;98925.57;99147.04;99361.82;99579.10;99579.10;99376.16;99173.87;98974.03;99037.12;98837.35;98630.17;98846.65;99063.77;99284.91;99502.10;99722.97;99944.18;99744.32;99545.16;99766.22;99566.73;99368.28;99168.85;98965.74;98766.06;98983.07;98783.69;98584.98;98805.46;99023.18;99244.66;99422.72;99643.05;99860.77;99835.30;100057.27;100275.57;100496.21;100289.72;100507.96;100728.73;100521.88;100568.94;100370.72;100587.73;100630.99;100428.92;100646.88;100646.88;100868.77;100877.77;101091.68;101308.98;101105.62;100903.17;100704.09;100502.35;100291.79;100508.81;100730.27;100948.23;101150.51;101347.37;101467.27;101663.41;101464.87;101682.86;101484.27;101284.95;101081.87;101303.25;101104.97;100906.79;100923.83;101145.03;101001.71;101218.52;101436.51;101658.44;101875.87;101672.91;101474.53;101692.87;101910.34;101706.89;101507.50;101307.60;101108.33;100902.28;100699.57;100492.38;100293.57;100514.70;100316.38;100316.70;100538.64;100759.38;100981.11;101201.82;101002.93;100803.54;100605.26;100405.62;100207.17;100007.52;99807.87;99604.23;99405.97;99626.93;99848.42;100070.48;100291.13;100092.06;100314.05;100536.03;100757.59;100979.59;100979.59;101201.50;101002.20;100803.47;100604.50;100401.02;100413.54;100210.37;100431.12;100563.59;100563.59;100361.30;100159.69;99960.54;99761.99;99563.69;99361.23;99582.81;99800.45;100018.36;99816.30;100037.80;99834.73;99635.38;99856.54;100077.80;100296.21;100510.09;100445.64;100246.38;100039.50;99840.46;99931.73;100018.53;100229.06;100150.42;100367.55;100585.72;100787.43;100578.15;100798.66
q23;100000.00;100222.37;100283.27;100081.18;100296.95;100517.93;100736.54;100842.37;101064.27;101098.22;101315.78;101536.82;101332.03;101329.00;101544.69;101345.69;101133.92;101353.08;101473.30;101270.54;101068.90;101160.67;101236.44;101208.64;101273.14;101471.55;101269.42;101491.18;101536.05;101609.39;101830.66;102051.09;102272.16;102272.16;102494.09;102294.78;102516.28;102733.96;102955.00;102839.16;102633.32;102847.50;103068.36;103242.35;103257.43;103049.92;103268.32;103488.91;103286.66;103087.78;102888.45;102681.12;102898.01;102919.36;102716.02;102932.63;102732.79;102953.39;102753.63;102546.02;102343.65;102140.73;102361.86;102578.75;102379.96;102180.87;101981.01;101781.85;101582.91;101804.56;101606.12;101827.70;102045.89;102267.76;102484.66;102362.90;102350.18;102340.41;102558.13;102358.80;102155.86;101957.56;101754.90;101556.20;101356.42;101153.32;101373.96;101588.26;101806.43;101857.41;102072.07;101868.56;102088.82;102305.73;102523.41;102321.25;102539.19;102759.81;102981.71;103198.35;102992.18;102789.80;102586.19;102383.39;102184.31;101982.31;102191.55;102408.09;102629.55;102426.38;102646.83;102863.41;102879.85;102655.24;102667.69;102464.29;102265.69;102265.69;102062.15;102283.52;102085.24;102305.44;102526.70;102531.48;102753.37;102969.92;103187.67;103285.83;103286.77;103083.58;103303.99;103100.48;102897.79;103116.19;103337.74;103137.84;102938.57;102732.02;102949.31;102978.90;102780.09;102581.08;102382.76;102184.04;102405.98;102447.28;102447.28;102248.65;102469.63;102691.18;102911.49;103133.31;103316.52;103116.88;103338.73;103557.53;103777.82;103578.96;103379.62;103179.77;103319.23;103120.16;102920.37;102720.59;102942.15;102742.35;102964.57;103186.48;103407.94;103587.98;103389.01;103185.86;103406.53;103403.29;103204.61;103425.85;103289.60;103507.29;103305.69;103106.54;103327.14;103547.47;103345.09;103145.68;103363.37;103160.53;103377.68;103178.32;102975.28;102775.93;102576.88;102377.75;102174.25;101967.76;101768.17;101568.90;101360.88;101161.84;100962.94;101183.41;101392.39;101165.78;100962.69;101179.71;100962.23;100753.64;100974.15
q24;100000.00;100222.37;100444.32;100242.07;100035.34;99836.45;99633.62;99431.51;99653.41;99450.64;99667.78;99468.85;99263.56;99060.61;99020.74;99241.85;99029.79;98826.84;99048.27;98845.38;99002.73;98804.12;98602.60;98403.23;98203.40;97979.73;98198.27;98151.97;97953.20;97748.84;97970.11;98052.74;98148.80;98236.82;98201.27;98422.74;98644.24;98862.82;98891.68;98906.20;98702.30;98799.48;99020.35;98809.40;99030.82;98823.27;99041.53;99262.13;99478.90;99280.03;99080.70;99294.48;99091.87;99313.36;99531.00;99747.62;99969.67;100190.27;99990.50;99782.90;99999.51;99991.43;99792.41;99589.89;99391.10;99192.01;99414.09;99635.38;99856.44;100078.09;99879.65;100101.23;100319.42;100119.73;100115.59;100337.12;100138.41;99939.98;100071.28;99871.95;99668.77;99470.47;99564.72;99631.02;99852.99;100070.96;100291.59;100194.68;100412.69;100633.46;100847.76;100644.03;100445.81;100243.51;100460.98;100490.36;100708.10;100928.72;100952.40;100750.58;100544.24;100761.30;100979.69;100777.01;100998.20;101214.95;101004.27;100802.11;100602.80;100632.45;100852.90;100650.79;100448.33;100222.68;100024.13;100241.42;100462.09;100262.77;100326.70;100127.47;100136.77;100057.18;99858.05;100079.24;100301.13;100517.45;100616.30;100838.23;101055.32;100852.03;100653.66;100871.76;100806.90;100603.08;100824.63;100624.74;100425.47;100638.60;100610.41;100824.06;100814.32;101035.44;101255.79;101057.06;101279.00;101080.34;100880.78;100682.15;100483.26;100704.81;100925.12;100925.12;100726.67;100527.02;100327.36;100124.07;99925.81;99726.94;99948.43;100170.50;100391.15;100612.34;100785.52;100953.68;101142.22;101330.02;101494.36;101294.64;101095.34;100896.60;101117.67;101336.72;101138.11;100935.04;101155.79;100956.67;100757.85;100555.52;100772.48;100993.77;100795.23;101015.56;101232.86;101454.43;101672.05;101469.13;101267.05;101185.34;101181.81;101403.31;101624.47;101845.73;101642.35;101635.07;101435.47;101236.20;101451.14;101252.09;101053.20;100854.77;101064.40;100838.50;101054.92;101272.32;101477.01;101269.46;101071.00
q25;100000.00;100168.91;100201.62;100420.15;100215.31;100436.29;100233.11;100450.06;100671.96;100889.85;101106.76;100907.83;100786.24;100782.59;100996.88;101191.02;100976.57;101195.05;101416.48;101213.04;101430.28;101231.67;101448.78;101249.41;101049.58;101020.05;100817.19;100617.61;100418.84;100213.12;100434.39;100236.00;100037.04;100053.70;99853.96;99654.64;99455.29;99451.55;99252.62;99049.95;98844.20;98836.90;99057.77;99090.16;99101.68;99316.44;99391.85;99193.31;99189.64;99219.49;99440.96;99655.47;99453.24;99362.41;99358.80;99575.76;99797.81;100018.41;100240.37;100454.89;100671.93;100469.53;100270.51;100278.73;100079.94;99880.85;99680.99;99481.83;99282.88;99083.39;99303.88;99339.46;99136.11;98936.43;99153.39;99374.92;99500.02;99510.49;99728.40;99949.88;99747.10;99548.80;99346.30;99567.09;99453.40;99430.49;99231.92;99025.00;98821.68;99042.45;99162.98;99381.38;99601.63;99818.60;100036.31;100022.51;100240.38;100461.00;100261.29;100285.05;100310.86;100528.05;100512.94;100310.37;100531.56;100748.33;100628.94;100643.77;100444.46;100241.67;100043.26;99841.36;99639.13;99594.65;99815.26;100033.16;100253.83;100363.59;100581.44;100382.21;100183.93;100404.12;100625.38;100714.64;100514.94;100731.78;100528.80;100528.80;100746.11;100963.87;101184.28;101402.64;101346.37;101142.82;100943.42;100743.53;100964.93;100809.99;100607.33;100400.57;100621.47;100422.46;100224.14;100025.41;99825.67;99627.01;99427.45;99648.16;99449.27;99670.82;99472.54;99272.90;99074.45;99296.28;99518.13;99314.63;99534.92;99755.88;99556.54;99491.60;99491.60;99712.79;99513.00;99734.98;99956.54;100178.54;99978.54;99778.82;100000.27;99801.54;100022.61;99818.68;99620.07;99416.43;99217.75;99439.00;99240.18;99457.54;99255.59;99476.88;99278.33;99080.03;99297.17;99305.22;99327.28;99545.05;99342.93;99564.43;99361.26;99582.76;99383.71;99604.97;99823.24;100036.93;100184.14;100356.61;100571.54;100372.50;100173.60;100394.07;100603.94;100798.71;100883.49;100963.53;100955.21;100960.09;101180.60
q26;100000.00;99871.67;99757.04;99974.94;99768.81;99569.92;99566.53;99783.87;99815.58;99874.81;100092.04;100313.08;100329.66;100259.11;100474.15;100695.26;100904.63;100701.54;100502.25;100721.03;100518.97;100528.18;100326.21;100126.85;99927.02;99918.45;100136.39;100358.15;100579.01;100792.92;101014.19;101234.62;101035.66;100836.26;100636.52;100857.99;101079.49;100876.92;101097.95;101315.82;101529.65;101323.62;101544.48;101454.63;101676.04;101469.44;101441.44;101662.04;101769.41;101570.53;101792.01;101850.05;102067.29;102288.77;102395.68;102193.56;101993.72;101795.17;102017.13;101810.52;102027.65;102245.27;102466.41;102634.53;102855.39;102919.53;102961.59;103001.26;102802.31;103023.97;102825.52;102626.09;102423.28;102223.59;102021.59;101822.21;102042.99;102042.99;101840.38;101641.05;101438.48;101240.18;101458.13;101589.48;101389.70;101187.09;101050.47;100844.40;101062.92;101062.92;101278.08;101074.86;100876.64;101093.90;101247.02;101045.25;100842.58;100644.02;100865.91;100814.28;100608.32;100406.01;100202.31;99999.60;100220.80;100437.46;100226.52;100443.19;100243.88;100040.79;100261.25;100477.76;100275.04;100465.87;100267.33;100484.67;100705.34;100506.02;100723.41;100731.46;100951.77;101171.96;101393.22;101614.42;101414.72;101631.50;101428.58;101228.83;101446.25;101664.16;101465.79;101684.18;101481.77;101700.40;101700.40;101500.51;101301.24;101515.06;101732.71;101526.27;101747.17;101836.00;102056.35;102034.89;102140.95;102361.69;102162.13;101963.49;102184.48;102322.37;102542.69;102597.27;102817.77;102618.12;102839.97;103059.05;103279.34;103080.47;102881.13;102681.28;102901.93;103123.12;102923.32;102723.54;102524.14;102324.34;102124.35;102167.48;102178.50;102099.90;101900.93;101697.07;101917.74;102071.06;101872.38;101673.26;101474.44;101271.46;101069.11;101290.40;101511.00;101731.33;101948.04;102169.62;102379.07;102175.56;102391.98;102613.48;102409.66;102210.31;102011.26;102232.52;102028.48;101821.08;101621.48;101422.22;101213.70;101014.65;101235.64;101456.11;101243.66;101430.80;101227.66;101023.51;101226.65;101438.87;101315.68
q27;100000.00;99987.81;99999.10;100217.15;100011.38;100232.36;100450.98;100249.32;100471.22;100689.70;100488.16;100289.23;100084.05;99880.96;100095.94;99896.94;99882.97;100101.78;100076.13;99872.91;99670.83;99472.22;99270.33;99491.85;99713.88;99907.14;100125.22;100346.98;100148.21;100103.91;100325.18;100545.61;100346.65;100298.48;100098.74;99899.42;99888.85;99885.71;100106.74;100324.87;100120.04;100138.99;99940.21;100151.32;100372.74;100166.50;99963.36;100183.96;100270.60;100491.57;100713.05;100928.16;100955.11;100995.75;100992.49;101209.73;101009.89;100811.34;100611.58;100405.19;100203.44;100001.18;100222.31;100439.90;100518.91;100740.12;100707.51;100559.87;100483.89;100349.26;100281.48;100503.06;100300.26;100522.13;100388.58;100388.58;100189.87;99991.44;100209.70;100303.50;100101.09;99902.79;99899.66;99700.96;99501.18;99298.51;99099.94;99314.67;99111.60;98912.91;98705.88;98745.44;98965.70;98763.60;98879.33;98677.24;98534.52;98755.14;98555.43;98352.86;98565.78;98782.56;98578.77;98375.78;98176.71;98393.18;98603.20;98819.96;99041.42;98838.48;98886.91;98883.23;99100.50;99143.70;99364.31;99582.31;99383.71;99605.17;99402.20;99623.58;99425.30;99645.49;99632.29;99853.48;99888.37;99686.83;99712.70;99934.63;100017.00;100024.35;100115.48;99912.40;99985.18;99781.89;99582.50;99804.60;99867.49;100081.84;100299.68;100511.69;100312.88;100534.00;100754.35;100975.16;101197.10;100998.44;100900.47;100701.83;100687.54;100909.09;101088.25;100888.61;101109.11;101330.94;101552.79;101698.46;101500.20;101301.33;101522.82;101322.97;101543.62;101764.81;101986.80;102208.78;102430.34;102617.17;102417.17;102217.45;102018.15;101819.42;102040.49;102258.94;102060.33;101856.65;101657.97;101879.21;101680.39;101477.55;101693.99;101494.83;101296.28;101516.61;101438.42;101239.01;101035.69;100832.17;100629.44;100430.08;100226.12;100026.77;100247.93;100389.43;100606.89;100399.07;100620.85;100715.77;100800.58;100718.19;100939.18;101159.65;101367.78;101139.44;101355.69;101572.99;101777.26;101569.55;101445.98
q28;100000.00;99799.87;99600.12;99818.21;99759.22;99980.20;100198.72;100214.85;100259.72;100335.57;100134.04;100355.08;100319.12;100116.26;99910.63;100131.74;100160.12;100379.05;100513.50;100310.49;100108.61;100329.28;100546.88;100670.62;100856.92;100633.06;100430.81;100231.23;100032.46;99827.72;100048.99;99850.60;99651.64;99452.24;99674.18;99474.86;99275.51;99073.26;98874.33;99092.60;99082.79;99298.19;99519.06;99730.82;99531.54;99325.45;99122.54;98924.00;99141.38;98942.50;98743.17;98957.58;99174.71;99396.19;99193.12;98990.92;98791.08;98592.54;98392.77;98606.87;98404.31;98201.21;98422.34;98639.57;98440.78;98661.99;98884.06;98684.90;98905.96;98706.47;98706.47;98507.04;98303.91;98525.78;98323.59;98323.59;98544.38;98764.86;98847.71;98903.31;99121.42;98923.12;98996.32;99217.11;99439.09;99657.63;99459.06;99253.13;99471.66;99692.43;99907.81;100126.58;99928.36;100145.61;100363.59;100581.03;100378.44;100179.88;100401.78;100432.25;100515.11;100732.70;100951.59;100855.10;100987.35;101161.37;101373.43;101170.60;101198.44;101239.44;101041.03;100838.26;101054.65;101244.03;101045.49;101262.61;101483.28;101704.74;101921.83;101722.60;101761.81;101751.95;101973.21;101774.14;101969.41;102185.54;101981.99;102203.92;102000.73;101797.06;101822.77;102040.43;102035.49;101831.31;101631.92;101432.02;101232.75;101025.33;100822.02;100613.87;100415.06;100216.05;100017.73;100238.54;100460.48;100261.82;100483.55;100284.92;100429.38;100229.98;100450.29;100672.11;100760.13;100981.96;100982.01;100964.27;100850.50;101071.46;100872.12;100672.27;100473.68;100274.61;100074.82;99875.03;99954.48;99977.28;99777.28;99577.56;99378.26;99599.07;99820.14;100038.74;100064.47;100282.96;100084.28;99885.16;99686.34;99903.78;100120.50;100341.79;100331.68;100552.01;100740.32;100961.89;101179.40;101397.13;101614.01;101414.65;101211.21;101097.96;100898.91;101120.18;100916.28;100709.41;100509.81;100731.21;100944.67;101063.61;101284.60;101505.07;101293.76;101391.36;101188.65;101405.97;101609.83;101822.63;101624.17
q29;100000.00;99799.87;99600.12;99818.05;100033.63;99834.75;99967.12;100184.45;99984.74;100203.00;100214.49;100015.56;99810.38;100028.94;99822.99;100044.10;99830.36;99627.20;99848.63;99883.66;99681.63;99483.03;99700.44;99921.96;100143.99;100120.30;100149.83;99950.25;99751.48;99546.45;99767.73;99569.34;99790.41;99591.01;99812.95;100034.42;99835.06;99632.84;99433.91;99231.75;99291.68;99085.98;99306.85;99518.54;99319.26;99333.67;99130.74;99351.33;99149.66;98950.78;98751.45;98966.29;99183.71;99405.19;99431.59;99648.78;99448.94;99250.39;99472.35;99320.80;99119.09;98916.90;99138.03;99179.87;98981.08;98899.39;98699.53;98500.37;98301.43;98101.94;97903.49;97704.06;97501.15;97301.46;97518.57;97740.10;97541.39;97761.87;97979.78;98201.26;98419.08;98448.99;98246.61;98047.91;97848.13;97645.23;97865.86;97658.82;97876.62;97677.92;97470.45;97688.64;97490.42;97707.13;97924.60;97722.36;97940.24;98160.86;97961.15;97759.37;97752.11;97829.89;98048.54;97846.13;97647.05;97863.93;98075.00;98292.11;98513.57;98731.64;98533.23;98331.46;98129.34;98325.75;98546.36;98343.49;98564.16;98647.69;98709.60;98930.97;98732.69;98898.41;99077.93;99149.71;99371.60;99587.34;99804.32;99845.53;99840.96;99636.95;99857.36;100074.85;100291.43;100295.49;100259.91;100482.01;100703.41;100881.30;100677.84;100668.97;100889.87;100690.86;100492.54;100713.35;100723.39;100944.13;100744.57;100965.28;101186.26;100986.86;100788.58;101010.40;101230.90;101452.73;101253.07;101049.30;101269.59;101339.97;101140.63;100940.78;100742.19;100543.12;100765.11;100987.09;100787.69;100587.89;100387.90;100188.18;100409.63;100630.44;100431.47;100227.72;100029.11;99825.27;99825.27;100046.51;99847.69;99644.72;99442.43;99663.72;99884.32;99686.01;99770.88;99992.45;100016.83;100234.09;100450.57;100441.77;100659.42;100880.92;101102.08;100902.95;100698.96;100911.46;100959.34;100986.27;100977.99;101199.16;101369.80;101429.67;101315.42;101506.79;101723.37;101941.03;102146.31;101938.55;101740.09
q30;100000.00;100222.37;100444.32;100662.39;100878.24;100878.24;101096.75;100894.98;101116.87;101335.31;101381.16;101182.23;101396.93;101194.03;101409.33;101630.44;101839.85;101636.82;101437.53;101656.46;101736.30;101537.70;101755.26;101976.78;102198.81;102339.02;102557.46;102557.46;102358.69;102154.20;101955.06;102175.49;102396.56;102197.16;102201.74;102423.21;102223.86;102021.64;101822.71;102040.94;102255.41;102105.27;102326.13;102537.94;102759.36;102975.13;103025.31;102826.77;102625.15;102426.28;102226.95;102020.43;102237.56;102038.23;102256.19;102473.18;102273.34;102074.79;101875.03;101668.10;101465.88;101262.68;101063.65;100861.14;100662.35;100463.26;100263.40;100064.24;100285.30;100085.81;99887.37;100108.95;100105.51;100327.38;100544.56;100345.18;100565.97;100586.43;100804.52;101026.00;101125.46;100927.16;100724.94;100526.24;100326.46;100410.21;100630.84;100424.80;100643.35;100444.65;100598.55;100395.37;100615.62;100413.88;100211.48;100009.65;100227.93;100264.76;100065.05;100282.08;100364.25;100162.38;100381.26;100599.11;100540.93;100533.49;100745.56;100961.64;101183.10;101400.12;101201.71;100998.94;101045.46;100816.10;100858.98;100655.11;100456.52;100456.52;100673.54;100474.31;100276.03;100077.85;100299.11;100299.11;100521.00;100737.18;100954.46;100754.72;100551.57;100768.76;100570.39;100788.03;101004.75;100945.02;100959.57;100759.67;100560.40;100353.01;100149.69;100362.45;100583.35;100384.34;100186.02;99987.29;100209.24;100429.97;100651.71;100872.42;100673.53;100474.13;100275.85;100497.67;100718.17;100813.73;100884.57;100951.49;101171.78;101171.78;101393.27;101615.33;101835.98;101636.91;101437.12;101237.33;101037.93;100838.14;100638.14;100438.42;100239.12;100040.39;99841.42;99637.77;99858.44;99933.75;99951.75;99951.75;99752.93;99747.58;99964.28;100185.57;100406.17;100626.50;100843.66;101065.23;101282.67;101278.92;101495.83;101717.33;101513.99;101314.64;101115.59;100916.46;100926.82;100719.72;100941.49;100742.23;100955.80;101176.97;100978.07;101198.54;101246.07;101437.47;101653.88;101649.66;101853.79;102066.52;101868.06
q31;100000.00;100147.55;100281.45;100079.05;100294.10;100375.07;100593.30;100496.14;100404.10;100351.12;100568.29;100789.33;100801.13;100597.95;100812.71;100865.35;100885.77;101104.57;101051.27;101270.06;101487.68;101708.35;101925.87;102147.39;102369.42;102144.15;101941.55;101741.97;101543.20;101337.81;101138.67;101359.10;101160.14;100960.74;100761.00;100982.47;101203.97;101362.01;101163.08;101381.15;101176.09;101076.61;101297.47;101087.85;100888.57;100681.77;100662.28;100463.74;100353.72;100574.70;100796.17;101010.88;101228.14;101257.26;101315.62;101113.46;100913.62;100715.07;100515.31;100566.86;100718.17;100515.90;100316.88;100114.84;99916.05;99971.17;100042.85;100055.08;99856.14;99656.65;99458.20;99679.78;99898.48;100052.53;100270.00;100491.53;100520.68;100562.52;100780.78;100581.46;100379.03;100599.37;100397.23;100198.53;99998.75;99796.12;99597.55;99391.59;99188.67;99409.44;99202.88;99421.60;99641.85;99611.26;99487.39;99704.67;99662.88;99464.32;99686.21;99651.17;99445.41;99508.35;99305.12;99522.85;99323.77;99122.14;99332.67;99549.35;99770.81;99988.47;100208.92;100425.55;100394.99;100588.70;100615.95;100412.48;100213.88;100014.56;99810.60;99611.37;99413.09;99214.91;99015.77;98816.70;98617.00;98415.01;98211.85;98433.78;98651.11;98868.94;98936.57;98733.24;98530.73;98749.28;98970.83;99192.93;98993.66;98986.37;99203.95;99418.22;99219.41;99020.40;98822.08;98742.37;98964.31;99185.05;99406.78;99627.49;99848.47;100070.02;100290.34;100090.70;100178.20;100400.03;100402.45;100399.01;100619.30;100420.43;100641.92;100863.99;101084.64;100885.57;101107.56;101329.54;101130.14;100930.34;100730.35;100730.35;100951.80;101172.61;101393.68;101611.83;101832.50;102050.52;102271.27;102492.52;102363.60;102160.58;101958.19;102179.48;102349.06;102569.39;102786.07;102910.25;102706.89;102503.29;102300.47;102101.12;102318.49;102539.99;102761.15;102982.41;102778.36;102990.59;102791.00;102791.00;103004.44;102805.39;102606.50;102632.19;102419.88;102190.83;101987.79;101783.74;101565.66;101777.40;101997.91
q32;100000.00;99799.87;99600.12;99818.37;100034.59;99835.70;99633.35;99851.16;99651.45;99449.17;99247.83;99468.87;99264.26;99483.26;99512.44;99313.44;99408.24;99330.75;99498.19;99538.25;99603.98;99824.65;100042.57;100264.09;100486.12;100255.40;100473.03;100694.79;100915.66;101128.90;101178.44;100980.05;100781.09;101002.65;101156.41;101377.88;101178.52;101396.27;101197.34;100994.69;101028.35;101242.63;101043.86;101253.84;101475.26;101267.94;101486.37;101287.83;101085.57;101306.55;101107.22;100900.01;100697.33;100498.01;100294.49;100418.91;100219.07;100439.67;100661.63;100874.93;100940.54;100975.19;101196.32;101120.52;101341.38;101142.29;100942.43;101109.69;101330.75;101131.26;100932.82;100733.39;100530.11;100751.98;100790.89;101012.42;101233.21;101453.69;101500.42;101721.90;101519.13;101320.83;101538.50;101759.29;101981.27;102199.53;102420.17;102634.90;102853.24;103074.02;102867.39;102663.96;102465.74;102682.66;102479.92;102277.62;102074.44;102295.06;102095.35;101893.16;102106.10;102322.98;102541.24;102758.55;102979.74;102777.88;102987.89;103204.49;103425.95;103643.46;103863.92;104080.40;103877.73;104071.03;104291.63;104088.35;103889.75;104111.21;104328.75;104129.52;104240.11;104362.90;104163.76;103964.69;103835.86;103633.99;103851.71;104073.64;104290.87;104508.64;104528.48;104325.11;104122.56;103918.83;103719.44;103519.54;103630.21;103423.89;103641.29;103855.34;104052.87;104042.53;104079.64;104300.45;104100.71;103902.05;103702.49;103503.85;103304.96;103105.56;102907.28;102707.65;102928.15;103149.98;102950.32;102747.15;102967.44;103188.40;103409.89;103388.60;103370.47;103217.03;103439.02;103661.00;103882.56;104104.56;104326.78;104127.06;103927.76;103729.03;103950.10;103907.12;104127.79;103924.75;104145.50;104260.88;104062.06;103859.85;103856.58;103657.43;103458.88;103260.58;103058.01;102858.60;102655.75;102452.66;102250.28;102050.92;102190.71;102412.21;102633.37;102854.63;102650.91;102444.12;102244.53;102045.26;101837.05;101638.00;101858.99;101660.56;101448.46;101638.11;101854.61;102072.16;102277.00;102354.68;102156.22
q33;100000.00;100191.78;100393.68;100421.79;100398.98;100200.10;100418.84;100217.32;100017.61;99815.25;99613.82;99834.86;99630.11;99848.96;100064.52;99865.52;100075.65;99872.76;99673.48;99892.59;99975.62;99777.01;99575.50;99376.14;99176.31;98951.97;99170.16;99220.13;99021.36;99235.35;99036.21;99204.02;99425.09;99225.69;99025.95;98826.63;98849.63;98647.15;98448.22;98245.62;98040.26;97833.90;98054.76;98265.17;98065.89;97859.23;97655.97;97876.57;97982.10;97783.23;98004.71;97798.70;98016.13;98237.61;98034.87;97832.93;98054.97;97856.43;97656.66;97450.43;97667.78;97885.64;97686.61;97904.46;97938.20;97963.29;97974.49;97965.74;97961.48;98066.40;98286.89;98508.47;98727.45;98949.32;98952.60;99174.13;98975.42;99195.90;98993.57;99215.05;99432.24;99652.57;99869.66;100090.45;100312.42;100530.13;100750.76;100629.12;100846.89;100648.19;100861.81;100657.82;100878.08;100675.64;100472.52;100478.74;100275.26;100495.88;100519.86;100736.05;100949.06;100746.37;100964.42;101181.42;100982.34;100780.13;100775.66;100573.17;100373.86;100170.55;99972.14;99769.69;99986.41;100177.78;99979.24;100196.36;100417.03;100638.49;100434.70;100505.09;100513.75;100733.94;100955.20;100825.56;101047.45;101263.76;101060.33;100860.59;100657.55;100453.96;100674.37;100732.95;100857.46;101075.65;101297.20;101353.90;101575.30;101368.61;101254.19;101467.66;101688.56;101909.68;102130.03;102350.84;102572.78;102374.12;102595.86;102816.57;102871.36;102671.96;102583.24;102383.61;102185.16;102406.99;102207.33;102003.75;101805.49;101606.62;101686.84;101486.99;101707.64;101928.83;101729.04;101529.26;101750.82;101972.82;102195.04;101995.32;101796.02;101597.28;101398.31;101194.89;101415.56;101212.17;101432.92;101233.80;101454.71;101251.95;101468.60;101596.11;101397.56;101353.43;101312.70;101534.27;101331.33;101548.95;101580.64;101802.14;102020.01;102241.51;102462.67;102453.20;102671.29;102692.61;102493.01;102293.75;102086.10;102307.27;102108.37;102328.84;102537.87;102510.98;102308.47;102104.98;101889.48;102103.00;102289.13
