monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q10;100000.00;99799.87;99600.12;99398.24;99614.22;99415.34;99212.87;99430.57;99652.46;99871.06;100088.65;100309.69;100524.75;100322.10;100116.68;99917.68;99705.49;99924.45;100145.88;100364.89;100163.10;100098.04;99958.02;100179.54;99979.71;100176.93;100395.36;100195.78;99997.01;99792.41;99813.27;99614.88;99415.92;99216.52;99216.52;99017.21;98817.85;98615.57;98416.64;98214.29;98250.63;98044.59;97845.81;97636.92;97858.34;97651.23;97447.83;97249.29;97466.18;97687.16;97487.83;97541.14;97338.91;97139.59;96936.60;96920.67;96720.83;96941.43;96741.66;96535.23;96333.52;96131.28;96352.41;96150.48;96371.35;96172.26;96394.34;96615.63;96641.52;96863.18;96664.74;96886.32;97105.10;97326.97;97125.18;96925.80;97146.59;97367.07;97439.22;97660.70;97879.03;97908.69;97706.70;97927.49;97962.48;97930.17;97731.60;97774.12;97992.89;98213.66;98007.92;98225.71;98225.71;98022.99;98240.02;98419.67;98216.17;98219.58;98441.47;98657.48;98819.18;99035.85;99046.87;98843.75;99064.95;98862.70;98849.12;98845.09;98645.78;98442.46;98662.92;98879.26;99095.96;99287.38;99343.40;99454.54;99255.95;99056.63;98852.94;99074.31;98876.03;98677.85;98478.72;98279.65;98079.95;98217.55;98013.89;98235.82;98452.51;98669.68;98733.95;98951.64;99168.41;99030.86;98961.94;98893.61;99115.01;99327.68;99124.48;98916.47;99137.37;99358.49;99578.84;99799.65;99887.23;99915.53;99974.94;100195.65;100416.63;100217.23;100437.54;100659.36;100618.67;100419.02;100640.87;100859.39;101079.68;101300.64;101101.30;100901.45;100702.86;100736.41;100536.62;100758.60;100559.20;100359.40;100159.41;99959.69;99760.39;99561.65;99782.72;99798.91;100019.58;99815.97;100036.72;100136.36;99937.54;100076.01;100072.37;100293.66;100514.27;100315.86;100113.07;99913.66;99710.65;99928.17;99725.73;99526.37;99544.82;99766.32;99567.27;99368.14;99586.11;99585.31;99385.72;99607.12;99399.43;99200.38;99001.49;99221.96;99431.03;99205.10;99002.55;99220.17;99004.54;99217.77;99019.31
q11;100000.00;100000.00;100221.95;100019.63;100234.77;100269.57;100066.69;99864.62;99664.91;99462.07;99260.16;99175.22;99389.20;99185.83;98979.14;99200.25;98985.74;99204.24;99425.67;99644.21;99523.91;99744.58;99961.81;99762.45;99562.62;99335.14;99429.35;99491.93;99551.09;99764.99;99986.26;100013.91;100082.30;100303.86;100104.12;100325.59;100284.71;100502.83;100723.86;100941.99;100737.29;100531.46;100752.33;100543.18;100764.60;100979.49;100775.93;100996.53;101213.48;101434.46;101655.93;101449.20;101453.40;101254.08;101050.97;100848.49;100953.76;100953.76;100753.99;100968.15;101185.13;101402.61;101383.95;101181.75;101402.62;101623.83;101845.90;102067.19;102288.25;102335.59;102379.94;102180.52;101977.56;101777.88;101575.73;101797.26;101639.33;101440.90;101238.12;101038.79;101256.70;101477.04;101694.93;101789.19;101589.41;101386.73;101188.16;100981.85;101200.22;101266.14;101059.59;101278.24;101498.49;101628.25;101766.56;101564.70;101626.05;101846.67;101646.96;101445.34;101659.70;101697.72;101916.34;101912.89;101713.82;101512.18;101301.79;101298.19;101161.57;101025.06;100826.65;101043.57;100841.36;100618.91;100420.36;100638.43;100439.84;100240.52;100037.59;99838.36;99640.08;99441.90;99242.77;99463.96;99527.71;99744.20;99540.97;99341.22;99138.47;98935.17;98911.92;98708.29;98505.31;98723.08;98944.63;98744.73;98545.46;98338.40;98135.13;98348.19;98569.09;98370.08;98590.43;98391.70;98613.64;98834.38;98634.82;98436.18;98431.71;98653.26;98695.41;98917.23;99137.73;98938.08;98738.43;98957.11;98758.85;98979.81;98780.47;99002.54;98803.95;98604.88;98405.09;98205.30;98203.46;98203.46;98425.68;98225.96;98026.66;97827.93;97628.96;97425.85;97646.52;97443.62;97664.37;97885.62;97686.79;97798.68;97781.58;97823.15;98043.76;98014.52;97940.74;98090.54;97888.14;98106.30;98108.70;97909.34;97706.52;97706.52;97927.68;97959.14;98176.41;98388.14;98609.92;98831.32;98622.45;98843.62;98644.72;98446.30;98653.67;98423.96;98639.91;98856.96;99060.17;99272.27;99114.87
q12;100000.00;99799.87;99600.12;99397.84;99612.98;99679.36;99476.68;99274.92;99075.21;99293.60;99510.95;99510.95;99639.48;99436.73;99231.30;99452.41;99662.53;99459.67;99260.38;99057.51;99275.38;99496.05;99713.82;99514.46;99314.63;99512.85;99484.57;99588.58;99809.44;100024.46;100245.73;100176.51;100358.07;100497.71;100532.07;100332.75;100554.25;100771.78;100795.81;100592.98;100805.88;100598.99;100400.21;100189.77;100411.19;100625.61;100843.95;100645.41;100862.12;101083.09;100883.76;101097.58;101314.41;101115.08;100911.72;100935.76;100935.76;100737.21;100537.45;100329.91;100546.54;100763.62;100564.59;100781.67;100582.88;100383.79;100183.93;99984.76;99785.82;99823.09;100043.58;99844.15;99640.61;99862.48;100079.23;100300.76;100102.05;100164.51;100231.23;100452.71;100670.29;100543.43;100760.93;100981.72;101203.69;101421.79;101591.01;101384.07;101380.29;101601.06;101815.34;102033.67;102114.29;102116.28;102333.95;102131.82;101928.75;102149.37;102371.26;102587.83;102801.72;103018.96;102815.50;103032.97;102833.89;102632.02;102420.44;102218.21;102018.90;101815.65;101617.24;101833.51;101630.71;101821.79;101623.25;101419.89;101221.30;101021.98;101239.43;101460.80;101681.11;101801.92;101602.79;101823.98;101624.28;101840.86;101745.28;101545.53;101342.76;101560.32;101613.96;101727.71;101756.21;101552.47;101353.07;101153.17;101172.84;101386.15;101183.26;101397.01;101617.91;101839.03;102059.38;102107.83;101908.09;101709.43;101509.87;101311.24;101112.35;100912.95;100714.67;100798.00;101018.50;100818.85;101040.70;101259.40;101449.00;101669.96;101891.45;101691.60;101493.01;101293.94;101094.14;100894.36;100694.96;100495.16;100295.17;100517.08;100738.53;100738.53;100959.60;100756.48;100977.15;100774.04;100575.36;100376.24;100177.41;100395.11;100612.10;100833.39;101053.99;100855.58;101072.93;101294.50;101091.85;100888.98;101105.99;101327.49;101124.38;101345.88;101146.83;100947.70;100744.39;100538.45;100338.86;100560.26;100352.90;100153.85;99954.95;99756.53;99965.15;99738.39;99535.81;99332.16;99115.49;99327.01;99327.01
q13;100000.00;99799.87;99799.87;99598.06;99592.43;99501.31;99720.03;99937.81;99789.40;100007.97;99806.59;99663.01;99458.39;99255.75;99050.57;98851.57;98839.19;99057.97;99279.40;99076.21;99293.75;99514.42;99312.63;99113.27;98913.44;99107.36;99325.05;99546.81;99348.04;99142.39;98943.25;98744.87;98545.91;98346.51;98568.45;98369.13;98169.77;97967.40;98188.43;97986.21;98200.60;97995.04;97796.26;98007.94;97808.66;98024.40;98243.47;98464.07;98262.42;98483.40;98704.87;98499.12;98297.35;98098.02;98196.88;97995.11;98058.51;97998.29;98180.68;97974.86;98192.38;98410.38;98631.51;98848.27;98884.02;98684.93;98485.07;98285.91;98506.97;98728.62;98949.11;99170.69;99388.74;99189.06;99405.71;99556.71;99358.00;99578.48;99795.97;100017.45;100137.64;100357.98;100155.16;99956.46;99756.68;99553.38;99774.01;99987.88;100205.76;100007.06;99799.49;99595.65;99397.43;99195.03;98991.94;99208.61;99266.26;99067.70;98867.99;98665.85;98878.97;99095.74;98891.80;98688.83;98489.75;98287.46;98074.85;98291.10;98512.56;98309.05;98529.51;98745.78;98962.47;99154.00;99374.61;99592.10;99812.77;99613.45;99409.86;99377.21;99504.60;99542.67;99565.69;99366.62;99296.77;99513.25;99730.93;99531.19;99748.34;99965.95;100186.36;100404.53;100201.90;99998.15;99798.76;99598.86;99399.59;99612.66;99409.63;99622.79;99423.98;99645.10;99446.78;99248.05;99469.99;99690.73;99912.46;99713.83;99934.81;99735.41;99537.13;99758.95;99560.50;99360.86;99582.71;99801.14;100021.43;100242.39;100043.04;99843.19;99644.60;99445.53;99667.52;99889.50;100111.06;100333.06;100133.07;100095.10;99895.80;99884.75;100105.82;100324.62;100545.29;100763.81;100565.13;100366.01;100354.10;100151.63;99949.86;100171.15;100224.16;100025.75;99823.12;100044.69;100262.16;100059.11;99856.86;99729.20;99947.13;100168.63;100199.50;100000.37;99940.15;99733.69;99955.47;99970.90;99763.45;99564.40;99785.39;100005.86;100201.64;100205.63;100003.21;100221.05;100006.03;99798.97;99600.51
q14;100000.00;99799.87;99600.12;99818.44;99613.17;99834.15;99831.27;99629.77;99430.06;99648.73;99866.36;100087.40;100081.67;100159.42;100234.11;100209.25;100168.59;99965.92;99766.63;99984.81;100103.88;99905.27;99702.85;99924.37;100146.40;100337.67;100134.63;100356.38;100577.25;100790.55;100591.41;100811.84;101032.91;101164.24;100964.50;100964.50;101186.00;101182.45;100983.52;101201.25;100995.68;100974.46;100775.69;100565.55;100786.97;100579.70;100376.14;100596.74;100394.44;100195.57;99996.24;100209.73;100006.99;100179.01;99975.55;100064.18;100286.22;100325.83;100232.74;100446.39;100433.91;100651.14;100452.12;100249.70;100050.91;99851.82;100073.89;100295.18;100516.24;100737.90;100785.61;101007.19;101225.57;101220.79;101018.57;100819.19;100701.84;100624.36;100842.26;101063.74;101281.61;101501.94;101719.73;101906.19;102128.17;102346.56;102567.19;102781.99;102578.91;102380.21;102594.84;102391.14;102192.92;102409.74;102206.95;102423.52;102641.01;102641.01;102862.90;103012.44;103226.16;103023.81;102820.18;102617.47;102542.41;102340.49;102128.62;102345.32;102146.01;101942.95;102163.40;102380.06;102177.61;102371.72;102592.32;102388.99;102609.66;102683.04;102479.82;102701.20;102921.50;103141.69;102942.56;103008.55;103230.43;103264.71;103061.73;102861.98;102659.37;102456.19;102257.82;102054.41;101851.82;102070.32;102291.87;102513.97;102735.37;102902.73;102700.07;102914.27;102715.46;102936.58;103156.93;102958.20;102758.46;102559.80;102360.24;102161.60;102382.59;102183.19;101984.91;101785.28;101586.83;101808.66;102030.51;101827.30;101794.95;102015.91;101816.57;102038.64;102259.29;102480.48;102702.47;102924.45;102725.04;102525.25;102325.25;102125.54;101926.24;101881.40;101682.43;101479.29;101280.68;101118.13;100919.45;100720.33;100941.24;100738.82;100537.07;100758.36;100559.81;100780.27;100577.51;100799.08;100825.93;101043.51;101260.28;101481.78;101278.41;101079.06;100880.01;100680.88;100476.44;100268.84;100069.25;100290.65;100082.45;99883.40;99684.51;99486.08;99274.52;99466.16;99682.79;99900.53;99685.36;99898.87;99700.41
q15;100000.00;99799.87;99761.10;99979.51;99916.19;100137.17;100213.72;100206.71;100217.10;100435.90;100234.70;100217.91;100433.39;100652.55;100868.67;101089.78;100874.47;100759.63;100981.06;100777.42;100994.51;100795.91;101012.92;100813.55;100613.72;100384.51;100602.20;100544.58;100631.56;100845.04;101066.31;101286.74;101507.80;101308.40;101530.34;101751.81;101552.46;101349.73;101570.76;101512.07;101306.56;101520.93;101741.80;101531.72;101394.04;101186.57;101404.82;101206.29;101003.89;101224.86;101219.56;101433.53;101391.44;101612.92;101830.73;101628.25;101428.41;101229.86;101451.82;101665.62;101882.45;102099.79;102099.79;102317.23;102199.84;102421.05;102643.12;102864.41;103085.47;103307.13;103209.92;103431.50;103650.01;103871.88;103669.79;103891.32;103692.61;103494.18;103291.33;103092.00;103088.43;102890.13;102882.08;102683.38;102483.60;102280.58;102082.01;101874.81;102092.76;102313.53;102527.76;102596.13;102816.39;102614.33;102832.00;102629.79;102540.67;102342.11;102564.00;102582.54;102795.87;102912.51;102708.85;102671.24;102892.44;103109.14;102898.13;103114.96;103336.42;103554.20;103651.93;103623.78;103613.56;103808.16;103695.08;103912.90;103714.30;103935.76;104153.45;103954.22;103755.94;103557.76;103779.02;103579.95;103801.84;104018.58;104236.56;104436.64;104234.13;104452.00;104476.76;104273.56;104071.16;103867.51;104089.06;104311.16;104111.89;103905.77;103703.04;103496.13;103297.32;103098.31;103318.66;103119.93;103341.87;103173.19;103091.48;103056.37;102920.82;102721.42;102709.90;102931.72;103152.22;103374.05;103174.39;102971.26;103191.55;102992.68;102793.34;103015.41;103236.06;103457.25;103257.46;103057.67;102979.88;102870.01;103092.23;102892.51;102693.21;102494.48;102295.51;102092.18;101893.57;102112.06;101913.38;102134.62;102355.53;102153.05;101951.17;101752.02;101553.47;101355.06;101152.09;101373.66;101170.12;100966.59;100763.93;100985.43;100781.69;100582.34;100803.50;100604.37;100400.56;100613.59;100413.99;100214.73;100006.90;100029.94;99831.05;100051.52;99841.12;100034.48;100251.29;100047.98;99833.27;99626.32;99846.83
q16;100000.00;100222.37;100444.32;100242.50;100037.07;100258.05;100476.78;100275.26;100075.55;100294.20;100511.85;100312.91;100528.03;100445.43;100661.24;100882.35;100671.08;100468.36;100425.02;100583.17;100801.22;100850.06;101067.99;100868.62;101090.65;101280.40;101077.22;101298.98;101519.85;101732.96;101954.23;101755.84;101556.88;101459.62;101259.88;101481.35;101702.85;101699.31;101920.34;102138.05;101932.22;102146.54;102367.41;102577.49;102798.91;103013.41;103066.57;102868.04;102864.32;102665.45;102466.12;102258.86;102475.71;102338.00;102134.60;102351.03;102573.07;102703.35;102697.90;102490.15;102706.75;102923.85;102990.42;103207.54;103078.66;103299.87;103521.95;103743.24;103964.30;104185.95;103987.51;103788.08;103584.84;103806.71;104023.68;104068.40;104093.66;104182.49;104400.29;104452.76;104532.69;104753.03;104550.61;104440.24;104240.46;104037.56;104258.20;104051.63;104269.91;104475.65;104690.55;104487.16;104288.94;104086.91;103884.21;104101.23;103898.05;103699.49;103499.78;103297.74;103510.54;103727.26;103945.42;104162.60;104270.39;104487.01;104275.70;104073.49;103874.18;103671.01;103472.60;103270.30;103067.67;103260.20;103061.66;103279.38;103500.05;103393.00;103189.71;103187.71;102989.43;102791.25;103012.51;103076.40;102876.70;103093.32;103311.13;103111.39;103328.58;103546.20;103766.61;103563.25;103360.70;103157.06;102957.67;102796.00;102596.73;102390.31;102187.53;102401.44;102622.34;102423.33;102643.68;102864.49;102896.55;102910.77;102937.94;103158.65;102959.76;103181.31;103401.62;103201.98;103003.53;102803.89;102604.23;102400.99;102202.73;102003.87;102225.36;102025.51;101826.92;102048.11;101893.07;101747.82;101693.33;101598.60;101427.84;101286.71;101120.93;101120.93;101342.00;101561.04;101781.71;101749.05;101550.37;101351.25;101398.17;101195.99;100994.49;100795.34;100596.79;100398.38;100195.90;100109.15;100105.46;99902.42;99700.19;99500.83;99718.64;99519.29;99657.66;99878.93;100096.96;99890.37;99690.77;99491.51;99705.37;99926.54;99727.65;99948.12;100156.12;99927.29;100143.70;99939.95;99723.76;99937.03;100058.68
q17;100000.00;100222.37;100271.56;100069.84;99864.35;99665.46;99463.05;99680.81;99481.10;99278.78;99077.35;98878.42;99093.30;99068.01;98938.35;99159.46;99369.50;99421.60;99222.32;99019.49;98817.77;98619.17;98417.53;98218.16;98440.20;98215.03;98012.40;98234.16;98455.02;98249.85;98050.71;97852.33;98073.39;97873.99;97674.25;97895.72;97696.37;97914.09;97715.16;97932.99;97727.50;97942.10;98162.97;97953.63;97754.35;97969.62;98188.60;97990.07;98207.47;98428.45;98649.92;98443.92;98661.43;98462.11;98259.39;98057.43;98279.48;98500.07;98722.03;98937.15;99154.55;99372.45;99593.59;99811.45;100032.32;100253.53;100475.60;100696.89;100800.19;100732.15;100910.35;101131.93;101311.31;101533.18;101550.26;101771.79;101992.57;102213.06;102255.66;102056.33;102273.56;102493.90;102711.13;102931.92;102821.74;102704.28;102924.92;102717.34;102935.14;103155.91;103369.79;103165.85;102967.63;102765.13;102561.98;102778.55;102996.04;103216.66;103438.55;103236.38;103029.28;103246.04;103042.08;103259.04;103480.24;103696.56;103484.45;103700.84;103501.53;103298.17;103099.76;102897.29;102694.50;102467.79;102269.24;102486.41;102287.82;102088.50;102084.10;102305.47;102274.61;102226.50;102447.76;102668.95;102469.25;102267.02;102262.87;102484.80;102701.72;102728.60;102949.01;102991.82;103012.12;102808.28;102608.88;102408.99;102209.72;102422.77;102640.00;102853.60;103074.50;102875.49;103095.83;102897.11;102697.37;102498.71;102299.15;102100.51;101901.62;101702.22;101735.20;101535.56;101756.06;101556.41;101778.26;101574.49;101701.30;101922.26;102025.13;101825.28;102045.93;101846.86;102068.85;102290.83;102091.42;101891.63;101691.63;101491.91;101292.61;101093.88;100894.91;100691.41;100492.80;100711.09;100512.41;100313.29;100114.47;100331.86;100548.58;100510.73;100731.33;100693.21;100646.09;100446.68;100243.76;100461.35;100678.14;100899.64;100893.67;100938.45;100739.40;100766.28;100562.64;100775.80;100576.20;100376.94;100169.33;100390.50;100304.10;100524.57;100314.01;100088.52;99886.07;99682.60;99888.60;100102.23;100163.77
q18;100000.00;100222.37;100022.61;99820.55;99614.64;99415.76;99634.11;99851.45;99651.74;99449.00;99556.75;99777.79;99992.25;100210.96;100005.17;100226.28;100435.59;100421.15;100221.86;100440.74;100382.41;100183.80;99982.03;100203.55;100425.58;100621.85;100419.40;100219.82;100021.05;99816.13;99937.74;99958.42;100179.49;99980.09;100202.03;100423.50;100224.14;100442.51;100480.06;100698.42;100493.86;100288.43;100509.30;100300.84;100101.56;99895.17;100114.15;100100.01;99979.99;99781.12;100002.59;100217.73;100015.80;100237.28;100321.14;100119.18;99919.34;99720.80;99521.03;99448.28;99246.31;99043.86;98844.84;99062.20;99283.06;99083.97;99122.27;99343.56;99564.62;99786.28;99587.83;99388.41;99185.34;98985.66;99202.38;99423.91;99225.20;99026.77;99244.53;99045.21;99262.82;99064.52;98861.86;99082.65;99082.65;99300.86;99102.29;99077.29;98874.18;98875.96;98785.44;98864.14;99084.40;98882.59;98680.08;98767.47;98564.74;98366.19;98588.08;98386.56;98374.37;98172.35;98391.08;98188.74;98409.93;98406.62;98196.92;97995.24;98043.22;98106.16;98189.08;98250.94;98048.99;98246.44;98314.24;98532.56;98753.23;98974.69;99191.48;99412.85;99633.16;99853.35;99750.75;99971.94;100193.83;100189.63;100406.85;100612.52;100767.72;100563.96;100784.37;100580.31;100796.91;100806.08;100835.70;100635.80;100857.21;101069.52;100866.22;100658.11;100459.30;100260.29;100480.64;100508.68;100457.50;100457.50;100257.94;100059.30;99860.41;100081.96;100302.27;100102.64;99904.19;100126.02;99926.36;100144.53;99946.27;100167.23;100388.72;100493.38;100493.38;100294.31;100094.52;99894.73;100116.29;100338.29;100560.51;100360.80;100161.50;100382.30;100603.37;100821.81;101042.48;100890.56;100827.07;101048.32;100849.50;100857.13;100655.07;100455.91;100257.36;100477.82;100694.72;100721.53;100813.61;100809.60;101026.26;101046.23;100842.80;100643.45;100523.38;100744.65;100667.26;100880.27;101102.04;101323.44;101315.75;101536.92;101338.02;101139.59;100928.26;100700.43;100497.57;100293.38;100496.91;100551.07;100352.61
q19;100000.00;100045.73;100108.08;100326.60;100121.77;100342.75;100139.57;100356.52;100578.42;100795.81;101012.72;100904.99;100897.79;101116.04;101330.35;101539.29;101324.86;101543.34;101764.76;101561.32;101778.54;101579.93;101797.03;101597.67;101397.84;101589.92;101387.05;101187.47;100988.70;100782.99;101004.26;100805.87;100606.91;100606.91;100828.85;100629.53;100430.18;100647.80;100448.87;100246.18;100040.41;100254.72;100475.58;100497.98;100428.65;100643.44;100651.38;100452.85;100250.64;100354.18;100540.20;100754.72;100552.50;100447.45;100244.38;100461.33;100683.38;100903.98;101106.14;101320.65;101537.70;101335.31;101136.29;101132.80;100934.01;100734.92;100535.06;100335.90;100556.96;100778.62;100999.11;100999.11;100795.71;101017.58;101234.55;101456.08;101516.71;101525.91;101743.82;101544.49;101341.71;101143.41;100940.88;100742.18;100691.53;100688.08;100489.51;100450.18;100246.85;100371.15;100484.80;100703.21;100504.99;100721.95;100939.68;100830.17;100627.15;100847.77;100648.06;100646.59;100718.19;100935.36;100731.86;100529.30;100750.49;100967.26;100966.61;100764.67;100565.36;100362.57;100164.16;99962.26;99760.03;99954.93;100175.54;100393.46;100614.13;100793.05;101010.89;100811.66;101031.96;101252.16;101053.02;101053.02;100853.32;100651.61;100448.64;100248.90;100466.21;100683.97;100485.60;100703.97;100501.56;100297.98;100519.53;100741.63;100963.04;100791.20;101008.74;100802.03;101022.93;100823.92;100625.60;100426.87;100426.87;100228.21;100028.65;99830.02;99631.13;99431.73;99233.45;99455.27;99256.82;99057.17;99279.02;99075.52;99295.81;99516.77;99317.43;99340.49;99141.90;99363.09;99163.30;98963.51;99185.07;99407.07;99207.08;99007.36;98808.06;98609.32;98830.39;98626.52;98847.19;98643.56;98444.88;98666.12;98467.30;98684.68;98482.72;98704.01;98505.46;98307.05;98524.22;98491.84;98488.03;98705.83;98804.64;99026.14;98822.97;98623.62;98799.75;99021.01;99239.28;99452.97;99674.75;99816.00;100030.95;99831.90;99633.01;99853.48;100063.35;100258.11;100320.78;100391.80;100366.84;100359.57;100508.77
q20;100000.00;99799.87;99600.12;99585.78;99801.96;99603.08;99400.73;99454.03;99254.32;99052.07;98850.78;98651.85;98447.13;98244.25;98038.64;97839.64;98048.62;97845.44;97646.15;97864.86;98082.26;97883.66;98100.69;98100.69;97900.86;98094.36;98312.32;98112.74;97913.97;97708.65;97929.92;98150.35;97951.39;97751.99;97552.25;97773.72;97811.96;97609.79;97410.86;97208.78;97004.38;97219.88;97219.88;97431.84;97653.26;97869.05;98088.14;97889.60;97688.05;97747.91;97775.95;97991.45;97920.81;98073.96;98225.02;98442.55;98442.55;98663.15;98885.11;99098.04;98895.39;99112.18;99333.32;99550.27;99550.27;99351.18;99151.32;98952.16;99173.22;99353.83;99353.83;99575.41;99793.52;100015.39;99812.75;99812.75;99614.04;99415.61;99633.13;99633.13;99850.65;100070.98;100067.28;99868.58;100090.55;100308.48;100109.91;99902.72;99699.24;99500.54;99714.46;99710.53;99512.31;99309.95;99106.92;99323.62;99541.16;99342.60;99142.89;98940.62;98733.36;98949.90;98745.81;98724.61;98525.53;98741.70;98818.75;98723.15;98575.33;98484.39;98484.39;98700.87;98917.72;98691.71;98912.32;99129.85;99216.20;99437.67;99519.45;99320.22;99540.52;99760.72;99747.12;99968.31;100156.26;100372.92;100590.71;100390.96;100188.25;99984.95;99984.95;99781.22;99578.26;99374.25;99174.85;99396.95;99410.96;99623.21;99419.86;99632.87;99434.06;99235.05;99036.73;99036.73;98836.99;98638.33;98438.77;98240.13;98461.12;98261.72;98482.03;98417.28;98218.83;98440.66;98662.51;98795.11;99015.40;99236.36;99457.85;99258.00;99059.41;99280.61;99080.81;98881.03;99102.59;99324.59;99546.81;99768.72;99569.42;99569.42;99790.49;100009.32;100229.99;100215.08;100016.40;99817.28;100038.19;100255.75;100054.00;99854.85;100075.45;100295.91;100513.21;100543.24;100576.07;100373.12;100170.95;99971.60;99768.31;99568.96;99635.00;99435.87;99654.09;99867.65;100065.58;100286.98;100501.80;100531.00;100751.99;100748.17;100736.77;100818.47;100616.14;100412.72;100618.44;100832.16;100633.70
q21;100000.00;99799.87;99600.12;99818.01;100033.45;100144.78;100363.23;100356.71;100578.61;100797.01;101014.39;100909.18;100704.10;100922.80;100930.76;100731.76;100941.16;100738.04;100538.75;100757.64;100975.38;100776.77;100575.12;100375.75;100175.92;99950.76;99748.33;99970.09;100190.96;100405.47;100626.74;100772.09;100928.16;100728.76;100950.69;100751.38;100552.02;100770.40;100571.47;100690.78;100905.15;100699.53;100920.40;101131.93;101353.35;101174.78;100971.78;101192.38;100990.70;100791.83;100592.50;100386.61;100184.62;99985.29;99782.48;99580.26;99380.42;99181.87;99403.83;99196.85;99413.78;99211.26;99432.39;99230.21;99451.08;99672.29;99472.43;99273.26;99074.32;99211.81;99013.37;99234.95;99453.31;99675.18;99472.60;99694.13;99495.42;99296.99;99514.82;99315.49;99112.66;99333.00;99550.72;99352.02;99152.24;99370.57;99172.00;99387.07;99184.19;99404.96;99198.47;99417.20;99218.98;99436.19;99654.16;99452.32;99670.54;99471.99;99494.90;99293.39;99087.62;99305.12;99372.10;99169.90;99391.09;99608.22;99721.38;99649.07;99870.53;100046.30;99847.89;99646.31;99863.92;99857.58;99659.04;99650.39;99451.80;99673.26;99890.23;99691.00;99911.30;100131.50;100352.76;100546.97;100347.27;100144.84;99941.18;100163.11;100379.82;100596.98;100398.61;100616.27;100413.17;100631.10;100852.65;100652.76;100874.16;100666.75;100463.38;100470.12;100271.31;100072.30;99873.98;100094.79;99895.05;100115.78;99916.22;100136.93;99938.04;99738.64;99540.36;99340.73;99561.23;99783.06;100004.91;100222.90;100024.64;100245.60;100467.09;100689.15;100909.80;100863.96;101085.95;101307.93;101529.49;101751.49;101973.71;102195.62;102417.07;102637.88;102546.18;102499.93;102301.32;102097.78;101899.10;101699.98;101920.89;101953.79;102036.29;102257.58;102478.18;102698.64;102915.74;102716.33;102513.39;102310.26;102107.84;102329.34;102281.15;102081.80;102302.96;102524.22;102320.65;102306.28;102106.68;101907.42;101699.57;101500.52;101301.63;101103.20;100891.64;100662.06;100878.39;100935.86;101140.73;100932.90;100734.44
