"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment";"Comm/Swap";"Stop Loss price level";"Profit/Loss";"Profit/Loss Pips";"Balance";"Profit Target price level"
"2463";"USATECHIDXUSD_ftmo";"Sell";"2024.08.16 19:00:00";"19502.49";"2.05";"2024.08.16 21:00:00";"19535.45";"-67,57";"102047,05";"IST";"End Of Friday (Time)";"-132,58";"0,00";"2h 0m";"";"0,00";"19600,00000";"-67,57";"-32,96";"102047,05";"19287,96094"
"2489";"USATECHIDXUSD_ftmo";"Buy";"2024.08.19 09:00:00";"19476.94";"1.02";"2024.08.23 21:00:00";"19656.72";"170,48";"102217,53";"IST";"End Of Friday (Time)";"-46,25";"469,27";"4d 12h 0m";"";"-12,89";"19282,16992";"170,48";"179,78";"102217,53";"20041,76953"
"2540";"USATECHIDXUSD_ftmo";"Buy";"2024.08.26 17:00:00";"19637.36";"1.01";"2024.08.26 17:30:00";"19440.99";"-198,33";"102019,20";"IST";"SL";"-198,33";"0,00";"30m 0s";"";"-0,00";"19440,99023";"-198,33";"-196,37";"102019,20";"20206,83984"
"2546";"USATECHIDXUSD_ftmo";"Buy";"2024.08.27 08:15:00";"19541.96";"1.02";"2024.08.28 18:00:00";"19346.54";"-202,56";"101816,63";"IST";"SL";"-199,33";"81,03";"1d 9h 45m";"";"-3,23";"19346,53906";"-202,56";"-195,42";"101816,63";"20108,67969"
"2550";"USATECHIDXUSD_ftmo";"Buy";"2024.08.29 09:45:00";"19281.58";"1.03";"2024.08.30 21:00:00";"19394.25";"112,83";"101929,46";"IST";"End Of Friday (Time)";"-10,31";"357,18";"1d 11h 15m";"";"-3,22";"19088,75977";"112,83";"112,67";"101929,46";"19840,75000"
"2585";"USATECHIDXUSD_ftmo";"Sell";"2024.09.02 12:30:00";"19538.57";"2.04";"2024.09.03 16:30:00";"19323.65";"441,64";"102371,09";"IST";"PT";"-196,67";"438,44";"1d 4h 0m";"";"3,20";"19636,25977";"441,64";"214,92";"102371,09";"19323,65039"
"2632";"USATECHIDXUSD_ftmo";"Buy";"2024.09.05 08:00:00";"18844.65";"1.06";"2024.09.06 17:15:00";"18656.20";"-203,00";"102168,10";"IST";"SL";"-199,76";"279,73";"1d 9h 15m";"";"-3,24";"18656,19922";"-203,00";"-188,45";"102168,10";"19391,14063"
"2642";"USATECHIDXUSD_ftmo";"Buy";"2024.09.09 08:30:00";"18513.76";"1.08";"2024.09.11 21:15:00";"19050.66";"573,36";"102741,47";"IST";"PT";"-53,71";"579,85";"2d 12h 45m";"";"-6,49";"18328,61914";"573,36";"536,90";"102741,47";"19050,66016"
"2753";"USATECHIDXUSD_ftmo";"Sell";"2024.09.13 16:30:00";"19479.33";"2.05";"2024.09.13 21:00:00";"19542.77";"-130,05";"102611,41";"IST";"End Of Friday (Time)";"-163,25";"164,25";"4h 30m";"";"0,00";"19576,73047";"-130,05";"-63,44";"102611,41";"19265,06055"
"2796";"USATECHIDXUSD_ftmo";"Buy";"2024.09.16 14:15:00";"19441.73";"1.02";"2024.09.20 21:00:00";"19761.70";"313,50";"102924,91";"IST";"End Of Friday (Time)";"-161,09";"524,70";"4d 6h 45m";"";"-12,87";"19247,31055";"313,50";"319,97";"102924,91";"20005,53906"
"2827";"USATECHIDXUSD_ftmo";"Buy";"2024.09.23 10:15:00";"19768.77";"1.01";"2024.09.27 21:00:00";"20061.61";"282,81";"103207,73";"IST";"End Of Friday (Time)";"-45,17";"550,48";"4d 10h 45m";"";"-12,96";"19571,08008";"282,81";"292,84";"103207,73";"20342,06055"
"2831";"USATECHIDXUSD_ftmo";"Buy";"2024.09.30 03:45:00";"20036.24";"0.99";"2024.10.01 16:45:00";"19835.88";"-201,57";"103006,16";"IST";"SL";"-198,36";"81,62";"1d 13h 0m";"";"-3,22";"19835,88086";"-201,57";"-200,36";"103006,16";"20617,28906"
"2837";"USATECHIDXUSD_ftmo";"Buy";"2024.10.02 14:00:00";"19735.18";"1.01";"2024.10.04 21:00:00";"19917.32";"177,49";"103183,65";"IST";"End Of Friday (Time)";"-108,78";"334,23";"2d 7h 0m";"";"-6,47";"19537,83008";"177,49";"182,14";"103183,65";"20307,50000"
"2875";"USATECHIDXUSD_ftmo";"Sell";"2024.10.07 17:30:00";"19988.06";"2.0";"2024.10.07 22:30:00";"19768.19";"439,74";"103623,39";"IST";"PT";"-13,25";"439,74";"5h 0m";"";"0,00";"20088,00000";"439,74";"219,87";"103623,39";"19768,18945"
"2940";"USATECHIDXUSD_ftmo";"Sell";"2024.10.09 09:00:00";"20041.13";"1.99";"2024.10.09 17:15:00";"20141.34";"-199,42";"103423,97";"IST";"SL";"-199,42";"72,48";"8h 15m";"";"0,00";"20141,33984";"-199,42";"-100,21";"103423,97";"19820,67969"
"2979";"USATECHIDXUSD_ftmo";"Sell";"2024.10.10 11:15:00";"20229.75";"1.97";"2024.10.11 21:00:00";"20258.83";"-54,09";"103369,88";"IST";"End Of Friday (Time)";"-177,02";"231,27";"1d 9h 45m";"";"3,20";"20330,90039";"-54,09";"-29,08";"103369,88";"20007,22070"
"2988";"USATECHIDXUSD_ftmo";"Buy";"2024.10.14 05:00:00";"20214.95";"0.98";"2024.10.18 21:00:00";"20322.98";"93,01";"103263,20";"IST";"End Of Friday (Time)";"-178,79";"278,12";"4d 16h 0m";"";"-12,85";"20012,80078";"93,01";"108,03";"103263,20";"20801,17969"
"2989";"USATECHIDXUSD_ftmo";"Sell";"2024.10.14 10:30:00";"20274.69";"1.97";"2024.10.14 16:00:00";"20376.06";"-199,70";"103170,18";"IST";"SL";"-199,70";"0,00";"5h 30m";"";"0,00";"20376,06055";"-199,70";"-101,37";"103170,18";"20051,66992"
"3020";"USATECHIDXUSD_ftmo";"Buy";"2024.10.21 12:30:00";"20249.81";"0.98";"2024.10.23 20:00:00";"20047.31";"-204,89";"102862,16";"IST";"SL";"-198,45";"190,59";"2d 7h 30m";"";"-6,44";"20047,31055";"-204,89";"-202,50";"102862,16";"20837,05078"
"3021";"USATECHIDXUSD_ftmo";"Sell";"2024.10.21 17:00:00";"20342.86";"1.96";"2024.10.22 21:00:00";"20444.57";"-196,15";"103067,05";"IST";"SL";"-199,35";"311,06";"1d 4h 0m";"";"3,20";"20444,57031";"-196,15";"-101,71";"103067,05";"20119,08984"
"3025";"USATECHIDXUSD_ftmo";"Buy";"2024.10.24 04:00:00";"20182.35";"0.99";"2024.10.25 21:00:00";"20365.11";"177,69";"103039,85";"IST";"End Of Friday (Time)";"-70,33";"370,47";"1d 17h 0m";"";"-3,24";"19980,52930";"177,69";"182,76";"103039,85";"20767,64063"
"3077";"USATECHIDXUSD_ftmo";"Buy";"2024.10.28 20:30:00";"20375.53";"0.98";"2024.10.31 09:00:00";"20171.77";"-209,40";"102830,45";"IST";"SL";"-199,68";"266,64";"2d 12h 30m";"";"-9,72";"20171,76953";"-209,40";"-203,76";"102830,45";"20966,41992"
"3092";"USATECHIDXUSD_ftmo";"Buy";"2024.11.01 07:45:00";"19988.88";"1.0";"2024.11.01 21:00:00";"20044.91";"56,03";"102886,48";"IST";"End Of Friday (Time)";"-59,00";"176,23";"13h 15m";"";"-0,00";"19788,99023";"56,03";"56,03";"102886,48";"20568,56055"
"3135";"USATECHIDXUSD_ftmo";"Buy";"2024.11.04 16:15:00";"19990.50";"1.0";"2024.11.06 09:00:00";"20570.22";"573,23";"103263,13";"IST";"PT";"-95,89";"579,72";"1d 16h 45m";"";"-6,49";"19790,59961";"573,23";"579,72";"103263,13";"20570,22070"
"3136";"USATECHIDXUSD_ftmo";"Sell";"2024.11.04 17:15:00";"20079.74";"1.99";"2024.11.05 16:45:00";"20180.14";"-196,59";"102689,89";"IST";"SL";"-199,80";"326,82";"23h 30m";"";"3,21";"20180,14063";"-196,59";"-100,40";"102689,89";"19858,85938"
"3269";"USATECHIDXUSD_ftmo";"Sell";"2024.11.08 16:30:00";"21085.64";"1.89";"2024.11.08 21:00:00";"21141.01";"-104,65";"103158,47";"IST";"End Of Friday (Time)";"-131,51";"62,80";"4h 30m";"";"0,00";"21191,07031";"-104,65";"-55,37";"103158,47";"20853,69922"
"3324";"USATECHIDXUSD_ftmo";"Buy";"2024.11.11 16:45:00";"21096.81";"0.94";"2024.11.14 22:00:00";"20885.84";"-207,96";"102950,51";"IST";"SL";"-198,31";"57,38";"3d 5h 15m";"";"-9,65";"20885,83984";"-207,96";"-210,97";"102950,51";"21708,61914"
"3345";"USATECHIDXUSD_ftmo";"Buy";"2024.11.18 05:15:00";"20531.61";"0.97";"2024.11.19 15:45:00";"20326.29";"-202,39";"102748,12";"IST";"SL";"-199,16";"95,63";"1d 10h 30m";"";"-3,23";"20326,28906";"-202,39";"-205,32";"102748,12";"21127,02930"
"3346";"USATECHIDXUSD_ftmo";"Sell";"2024.11.19 18:00:00";"20571.39";"1.94";"2024.11.19 20:45:00";"20674.25";"-199,55";"102548,57";"IST";"SL";"-199,55";"31,78";"2h 45m";"";"0,00";"20674,25000";"-199,55";"-102,86";"102548,57";"20345,09961"
"3386";"USATECHIDXUSD_ftmo";"Sell";"2024.11.20 12:30:00";"20684.57";"1.93";"2024.11.20 17:00:00";"20457.04";"439,13";"102987,70";"IST";"PT";"-108,37";"439,13";"4h 30m";"";"0,00";"20787,99023";"439,13";"227,53";"102987,70";"20457,03906"
"3385";"USATECHIDXUSD_ftmo";"Buy";"2024.11.20 16:45:00";"20525.60";"0.97";"2024.11.22 21:00:00";"20768.52";"229,17";"103216,88";"IST";"End Of Friday (Time)";"-133,09";"286,74";"2d 4h 15m";"";"-6,46";"20320,33984";"229,17";"242,92";"103216,88";"21120,83984"
"3433";"USATECHIDXUSD_ftmo";"Sell";"2024.11.25 17:00:00";"20871.40";"1.91";"2024.11.27 18:00:00";"20641.81";"444,92";"103661,79";"IST";"PT";"-157,02";"438,52";"2d 1h 0m";"";"6,40";"20975,75977";"444,92";"229,59";"103661,79";"20641,81055"
"3439";"USATECHIDXUSD_ftmo";"Buy";"2024.11.28 03:30:00";"20777.10";"0.96";"2024.12.04 15:30:00";"21379.64";"559,02";"104220,82";"IST";"PT";"-28,16";"578,44";"6d 12h 0m";"";"-19,41";"20569,33008";"559,02";"602,54";"104220,82";"21379,64063"
"3508";"USATECHIDXUSD_ftmo";"Buy";"2024.12.06 04:45:00";"21429.07";"0.93";"2024.12.06 21:00:00";"21614.63";"172,57";"104393,39";"IST";"End Of Friday (Time)";"-29,86";"181,67";"16h 15m";"";"-0,00";"21214,77930";"172,57";"185,56";"104393,39";"22050,50977"
"3542";"USATECHIDXUSD_ftmo";"Sell";"2024.12.09 12:00:00";"21591.69";"1.85";"2024.12.10 22:00:00";"21354.18";"442,60";"104835,98";"IST";"PT";"-28,26";"439,39";"1d 10h 0m";"";"3,21";"21699,65039";"442,60";"237,51";"104835,98";"21354,17969"
"3544";"USATECHIDXUSD_ftmo";"Buy";"2024.12.11 08:15:00";"21393.41";"0.93";"2024.12.13 21:00:00";"21749.93";"325,11";"105161,09";"IST";"End Of Friday (Time)";"-26,55";"456,01";"2d 12h 45m";"";"-6,46";"21179,48047";"325,11";"356,52";"105161,09";"22013,82031"
"3635";"USATECHIDXUSD_ftmo";"Sell";"2024.12.17 10:00:00";"22036.68";"1.81";"2024.12.18 21:00:00";"21794.28";"441,95";"105603,04";"IST";"PT";"-120,56";"438,74";"1d 11h 0m";"";"3,20";"22146,85938";"441,95";"242,40";"105603,04";"21794,27930"
"3646";"USATECHIDXUSD_ftmo";"Buy";"2024.12.19 16:00:00";"21305.62";"0.93";"2024.12.19 22:45:00";"21092.56";"-198,15";"105404,90";"IST";"SL";"-198,15";"88,15";"6h 45m";"";"-0,00";"21092,56055";"-198,15";"-213,06";"105404,90";"21923,48047"
"3713";"USATECHIDXUSD_ftmo";"Sell";"2024.12.23 18:45:00";"21435.47";"1.86";"2024.12.24 11:45:00";"21542.65";"-196,15";"105208,74";"IST";"SL";"-199,35";"98,49";"17h 0m";"";"3,20";"21542,65039";"-196,15";"-107,18";"105208,74";"21199,67969"
"3765";"USATECHIDXUSD_ftmo";"Sell";"2024.12.26 16:30:00";"21745.23";"1.83";"2024.12.27 16:30:00";"21506.03";"440,93";"105649,67";"IST";"PT";"-177,86";"437,74";"1d 0h 0m";"";"3,19";"21853,96094";"440,93";"239,20";"105649,67";"21506,02930"
"3785";"USATECHIDXUSD_ftmo";"Buy";"2024.12.30 13:45:00";"21427.52";"0.93";"2024.12.30 15:30:00";"21213.24";"-199,28";"105450,39";"IST";"SL";"-199,28";"4,44";"1h 45m";"";"-0,00";"21213,24023";"-199,28";"-214,28";"105450,39";"22048,91992"
"3791";"USATECHIDXUSD_ftmo";"Buy";"2024.12.30 19:45:00";"21318.79";"0.93";"2024.12.31 18:15:00";"21105.60";"-201,48";"105248,91";"IST";"SL";"-198,27";"32,07";"22h 30m";"";"-3,22";"21105,59961";"-201,48";"-213,19";"105248,91";"21937,02930"
"3802";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 05:30:00";"21101.98";"0.94";"2025.01.02 19:30:00";"20890.96";"-198,36";"105050,55";"IST";"SL";"-198,36";"171,05";"14h 0m";"";"-0,00";"20890,96094";"-198,36";"-211,02";"105050,55";"21713,93945"
"3910";"USATECHIDXUSD_ftmo";"Sell";"2025.01.06 22:00:00";"21487.39";"1.86";"2025.01.06 23:00:00";"21594.83";"-199,84";"104850,71";"IST";"SL";"-199,84";"0,00";"1h 0m";"";"0,00";"21594,83008";"-199,84";"-107,44";"104850,71";"21251,02930"
"3935";"USATECHIDXUSD_ftmo";"Sell";"2025.01.07 10:45:00";"21569.44";"1.85";"2025.01.07 17:30:00";"21332.18";"438,93";"105289,64";"IST";"PT";"-92,15";"438,93";"6h 45m";"";"0,00";"21677,28906";"438,93";"237,26";"105289,64";"21332,17969"
"3951";"USATECHIDXUSD_ftmo";"Buy";"2025.01.08 12:15:00";"21249.77";"0.94";"2025.01.08 19:15:00";"21037.27";"-199,75";"105089,89";"IST";"SL";"-199,75";"13,76";"7h 0m";"";"-0,00";"21037,26953";"-199,75";"-212,50";"105089,89";"21866,00977"
"3953";"USATECHIDXUSD_ftmo";"Buy";"2025.01.08 20:45:00";"21153.09";"0.94";"2025.01.10 15:30:00";"20941.56";"-205,29";"104884,60";"IST";"SL";"-198,84";"87,94";"1d 18h 45m";"";"-6,45";"20941,56055";"-205,29";"-211,53";"104884,60";"21766,52930"
"3967";"USATECHIDXUSD_ftmo";"Buy";"2025.01.13 19:30:00";"20659.07";"0.96";"2025.01.15 21:30:00";"21258.18";"568,71";"105453,31";"IST";"PT";"-42,49";"575,15";"2d 2h 0m";"";"-6,43";"20452,48047";"568,71";"599,11";"105453,31";"21258,17969"
"4012";"USATECHIDXUSD_ftmo";"Sell";"2025.01.16 18:00:00";"21288.79";"1.87";"2025.01.16 23:00:00";"21054.61";"437,92";"105891,23";"IST";"PT";"-45,62";"437,92";"5h 0m";"";"0,00";"21395,23047";"437,92";"234,18";"105891,23";"21054,60938"
"4013";"USATECHIDXUSD_ftmo";"Buy";"2025.01.17 10:45:00";"21143.74";"0.94";"2025.01.17 21:00:00";"21478.38";"314,56";"106205,80";"IST";"End Of Friday (Time)";"-5,76";"357,57";"10h 15m";"";"-0,00";"20932,30078";"314,56";"334,64";"106205,80";"21756,91016"
"4066";"USATECHIDXUSD_ftmo";"Buy";"2025.01.21 02:45:00";"21332.94";"0.93";"2025.01.24 21:00:00";"21730.58";"360,15";"106565,95";"IST";"End Of Friday (Time)";"-96,10";"567,88";"3d 18h 15m";"";"-9,66";"21119,60938";"360,15";"397,64";"106565,95";"21951,59961"
"4086";"USATECHIDXUSD_ftmo";"Buy";"2025.01.27 17:45:00";"21218.15";"0.94";"2025.01.27 21:45:00";"21005.97";"-199,45";"106366,49";"IST";"SL";"-199,45";"0,00";"4h 0m";"";"-0,00";"21005,97070";"-199,45";"-212,18";"106366,49";"21833,48047"
"4087";"USATECHIDXUSD_ftmo";"Buy";"2025.01.27 22:45:00";"21099.65";"0.94";"2025.01.31 16:30:00";"21711.54";"562,31";"106928,80";"IST";"PT";"-60,47";"575,18";"3d 17h 45m";"";"-12,87";"20888,65039";"562,31";"611,89";"106928,80";"21711,53906"
"4092";"USATECHIDXUSD_ftmo";"Buy";"2025.02.03 13:15:00";"21129.18";"0.94";"2025.02.06 17:15:00";"21741.93";"566,32";"107495,12";"IST";"PT";"-120,32";"575,98";"3d 4h 0m";"";"-9,67";"20917,89063";"566,32";"612,75";"107495,12";"21741,92969"
"4148";"USATECHIDXUSD_ftmo";"Buy";"2025.02.07 17:00:00";"21687.24";"0.92";"2025.02.07 21:00:00";"21530.90";"-143,83";"107351,29";"IST";"End Of Friday (Time)";"-179,12";"19,36";"4h 0m";"";"-0,00";"21470,36914";"-143,83";"-156,34";"107351,29";"22316,16992"
"4150";"USATECHIDXUSD_ftmo";"Buy";"2025.02.10 06:30:00";"21596.90";"0.92";"2025.02.14 21:00:00";"22106.33";"455,78";"107807,07";"IST";"End Of Friday (Time)";"-163,38";"480,71";"4d 14h 30m";"";"-12,89";"21380,92969";"455,78";"509,43";"107807,07";"22223,21094"
"4186";"USATECHIDXUSD_ftmo";"Sell";"2025.02.17 11:45:00";"22158.05";"1.8";"2025.02.20 17:00:00";"21914.31";"448,34";"108255,41";"IST";"PT";"-156,48";"438,73";"3d 5h 15m";"";"9,61";"22268,83984";"448,34";"243,74";"108255,41";"21914,31055"
"4222";"USATECHIDXUSD_ftmo";"Buy";"2025.02.21 10:15:00";"22037.05";"0.9";"2025.02.21 19:30:00";"21816.68";"-198,33";"108057,07";"IST";"SL";"-198,33";"124,62";"9h 15m";"";"-0,00";"21816,67969";"-198,33";"-220,37";"108057,07";"22676,11914"
"4232";"USATECHIDXUSD_ftmo";"Buy";"2025.02.24 16:15:00";"21696.08";"0.92";"2025.02.24 17:00:00";"21479.12";"-199,60";"107857,47";"IST";"SL";"-199,60";"35,81";"45m 0s";"";"-0,00";"21479,11914";"-199,60";"-216,96";"107857,47";"22325,26953"
"4241";"USATECHIDXUSD_ftmo";"Buy";"2025.02.25 15:15:00";"21357.60";"0.93";"2025.02.25 17:00:00";"21144.02";"-198,63";"107658,84";"IST";"SL";"-198,63";"27,11";"1h 45m";"";"-0,00";"21144,01953";"-198,63";"-213,58";"107658,84";"21976,97070"
"4277";"USATECHIDXUSD_ftmo";"Buy";"2025.02.26 16:30:00";"21148.71";"0.94";"2025.02.27 17:00:00";"20937.22";"-202,03";"107456,81";"IST";"SL";"-198,80";"189,88";"1d 0h 30m";"";"-3,22";"20937,22070";"-202,03";"-211,49";"107456,81";"21762,01953"
"4289";"USATECHIDXUSD_ftmo";"Buy";"2025.02.28 19:30:00";"20568.39";"0.97";"2025.02.28 21:00:00";"20493.34";"-72,80";"107384,02";"IST";"End Of Friday (Time)";"-127,76";"47,99";"1h 30m";"";"-0,00";"20362,71094";"-72,80";"-75,05";"107384,02";"21164,86914"
"4342";"USATECHIDXUSD_ftmo";"Buy";"2025.03.03 20:15:00";"20653.38";"0.96";"2025.03.03 22:00:00";"20446.85";"-198,27";"107185,75";"IST";"SL";"-198,27";"116,01";"1h 45m";"";"-0,00";"20446,84961";"-198,27";"-206,53";"107185,75";"21252,33008"
"4359";"USATECHIDXUSD_ftmo";"Buy";"2025.03.04 22:45:00";"20350.48";"0.98";"2025.03.06 19:00:00";"20146.98";"-205,90";"106979,85";"IST";"SL";"-199,43";"328,51";"1d 20h 15m";"";"-6,47";"20146,98047";"-205,90";"-203,50";"106979,85";"20940,64063"
"4367";"USATECHIDXUSD_ftmo";"Buy";"2025.03.07 12:00:00";"20143.29";"0.99";"2025.03.07 17:30:00";"19941.86";"-199,42";"106780,43";"IST";"SL";"-199,42";"92,83";"5h 30m";"";"-0,00";"19941,85938";"-199,42";"-201,43";"106780,43";"20727,44922"
"4398";"USATECHIDXUSD_ftmo";"Buy";"2025.03.10 10:00:00";"20023.92";"0.99";"2025.03.10 15:30:00";"19823.68";"-198,24";"106582,20";"IST";"SL";"-198,24";"1,86";"5h 30m";"";"-0,00";"19823,67969";"-198,24";"-200,24";"106582,20";"20604,60938"
"4425";"USATECHIDXUSD_ftmo";"Buy";"2025.03.11 15:30:00";"19383.55";"1.03";"2025.03.11 19:15:00";"19189.71";"-199,66";"106382,54";"IST";"SL";"-199,66";"207,64";"3h 45m";"";"-0,00";"19189,71094";"-199,66";"-193,84";"106382,54";"19945,66992"
"4460";"USATECHIDXUSD_ftmo";"Sell";"2025.03.12 14:30:00";"19703.57";"2.03";"2025.03.12 16:30:00";"19486.83";"439,98";"106822,52";"IST";"PT";"-120,01";"439,98";"2h 0m";"";"0,00";"19802,08984";"439,98";"216,74";"106822,52";"19486,83008"
"4473";"USATECHIDXUSD_ftmo";"Buy";"2025.03.12 17:00:00";"19390.03";"1.03";"2025.03.13 19:15:00";"19196.13";"-202,96";"106619,56";"IST";"SL";"-199,72";"324,49";"1d 2h 15m";"";"-3,24";"19196,13086";"-202,96";"-193,90";"106619,56";"19952,33984"
"4552";"USATECHIDXUSD_ftmo";"Sell";"2025.03.17 10:15:00";"19599.24";"2.04";"2025.03.17 13:15:00";"19697.24";"-199,92";"106419,65";"IST";"SL";"-199,92";"39,66";"3h 0m";"";"0,00";"19697,24023";"-199,92";"-98,00";"106419,65";"19383,65039"
"4582";"USATECHIDXUSD_ftmo";"Sell";"2025.03.18 09:15:00";"19762.05";"2.02";"2025.03.18 15:30:00";"19544.67";"439,11";"106858,75";"IST";"PT";"-117,28";"439,11";"6h 15m";"";"0,00";"19860,85938";"439,11";"217,38";"106858,75";"19544,66992"
"4595";"USATECHIDXUSD_ftmo";"Buy";"2025.03.19 02:45:00";"19569.90";"1.02";"2025.03.21 21:00:00";"19656.35";"81,70";"106940,45";"IST";"End Of Friday (Time)";"-170,12";"363,77";"2d 18h 15m";"";"-6,48";"19374,19922";"81,70";"86,45";"106940,45";"20137,42969"
"4678";"USATECHIDXUSD_ftmo";"Sell";"2025.03.25 12:30:00";"20164.14";"1.98";"2025.03.25 16:30:00";"20264.96";"-199,62";"106740,83";"IST";"SL";"-199,62";"8,05";"4h 0m";"";"0,00";"20264,96094";"-199,62";"-100,82";"106740,83";"19942,33008"
"4715";"USATECHIDXUSD_ftmo";"Sell";"2025.03.26 08:30:00";"20265.87";"1.97";"2025.03.26 16:15:00";"20042.95";"439,15";"107179,98";"IST";"PT";"-65,46";"439,15";"7h 45m";"";"0,00";"20367,19922";"439,15";"222,92";"107179,98";"20042,94922"
"4729";"USATECHIDXUSD_ftmo";"Buy";"2025.03.27 17:30:00";"19871.77";"1.0";"2025.03.28 09:45:00";"19673.05";"-201,94";"106978,04";"IST";"SL";"-198,72";"86,82";"16h 15m";"";"-3,22";"19673,05078";"-201,94";"-198,72";"106978,04";"20448,05078"
"4746";"USATECHIDXUSD_ftmo";"Buy";"2025.03.31 19:00:00";"19014.81";"1.05";"2025.04.02 19:15:00";"19566.24";"572,52";"107550,56";"IST";"PT";"-18,97";"579,00";"2d 0h 15m";"";"-6,48";"18824,66016";"572,52";"551,43";"107550,56";"19566,24023"
"4774";"USATECHIDXUSD_ftmo";"Buy";"2025.04.07 15:00:00";"16838.32";"1.18";"2025.04.07 16:30:00";"16669.94";"-198,69";"107351,88";"IST";"SL";"-198,69";"293,94";"1h 30m";"";"-0,00";"16669,93945";"-198,69";"-168,38";"107351,88";"17326,63086"
"4847";"USATECHIDXUSD_ftmo";"Buy";"2025.04.08 22:00:00";"17192.22";"1.16";"2025.04.08 22:15:00";"17020.30";"-199,43";"107152,45";"IST";"SL";"-199,43";"0,00";"15m 0s";"";"-0,00";"17020,30078";"-199,43";"-171,92";"107152,45";"17690,78906"
"4855";"USATECHIDXUSD_ftmo";"Buy";"2025.04.09 11:30:00";"17059.67";"1.17";"2025.04.09 14:00:00";"16889.07";"-199,60";"106952,84";"IST";"SL";"-199,60";"242,42";"2h 30m";"";"-0,00";"16889,07031";"-199,60";"-170,60";"106952,84";"17554,40039"
"4902";"USATECHIDXUSD_ftmo";"Sell";"2025.04.10 12:00:00";"18668.30";"2.14";"2025.04.10 13:00:00";"18761.64";"-199,75";"106753,10";"IST";"SL";"-199,75";"39,83";"1h 0m";"";"0,00";"18761,64063";"-199,75";"-93,34";"106753,10";"18462,94922"
"4929";"USATECHIDXUSD_ftmo";"Buy";"2025.04.11 03:45:00";"17994.98";"1.11";"2025.04.11 08:45:00";"18516.83";"579,25";"107332,35";"IST";"PT";"-63,31";"579,25";"5h 0m";"";"-0,00";"17815,02930";"579,25";"521,85";"107332,35";"18516,83008"
"4934";"USATECHIDXUSD_ftmo";"Buy";"2025.04.11 11:00:00";"18329.15";"1.09";"2025.04.11 17:15:00";"18145.86";"-199,79";"107132,56";"IST";"SL";"-199,79";"258,03";"6h 15m";"";"-0,00";"18145,85938";"-199,79";"-183,29";"107132,56";"18860,69922"
"4996";"USATECHIDXUSD_ftmo";"Sell";"2025.04.14 18:15:00";"18917.99";"2.11";"2025.04.14 18:45:00";"18709.89";"439,09";"107571,66";"IST";"PT";"-5,76";"439,09";"30m 0s";"";"0,00";"19012,58008";"439,09";"208,10";"107571,66";"18709,89063"
"4998";"USATECHIDXUSD_ftmo";"Sell";"2025.04.14 22:00:00";"18923.87";"2.11";"2025.04.15 01:15:00";"18715.71";"442,42";"108014,08";"IST";"PT";"-67,04";"439,22";"3h 15m";"";"3,21";"19018,49023";"442,42";"208,16";"108014,08";"18715,71094"
"5030";"USATECHIDXUSD_ftmo";"Buy";"2025.04.15 08:15:00";"18754.35";"1.06";"2025.04.16 02:30:00";"18566.81";"-202,02";"107812,06";"IST";"SL";"-198,79";"264,24";"18h 15m";"";"-3,22";"18566,81055";"-202,02";"-187,54";"107812,06";"19298,23047"
"5034";"USATECHIDXUSD_ftmo";"Buy";"2025.04.16 12:30:00";"18587.32";"1.07";"2025.04.16 16:45:00";"18401.45";"-198,88";"107613,18";"IST";"SL";"-198,88";"6,65";"4h 15m";"";"-0,00";"18401,44922";"-198,88";"-185,87";"107613,18";"19126,34961"
"5040";"USATECHIDXUSD_ftmo";"Buy";"2025.04.17 04:00:00";"18370.62";"1.08";"2025.04.17 17:30:00";"18186.91";"-198,41";"107414,77";"IST";"SL";"-198,41";"177,84";"13h 30m";"";"-0,00";"18186,91016";"-198,41";"-183,71";"107414,77";"18903,36914"
"5044";"USATECHIDXUSD_ftmo";"Buy";"2025.04.17 22:00:00";"18292.45";"1.09";"2025.04.21 05:30:00";"18109.53";"-212,32";"107202,45";"IST";"SL";"-199,38";"20,86";"3d 7h 30m";"";"-12,94";"18109,52930";"-212,32";"-182,92";"107202,45";"18822,92969"
"5070";"USATECHIDXUSD_ftmo";"Buy";"2025.04.22 06:00:00";"17843.56";"1.12";"2025.04.22 19:15:00";"18361.02";"579,56";"107782,01";"IST";"PT";"-7,22";"579,56";"13h 15m";"";"-0,00";"17665,11914";"579,56";"517,46";"107782,01";"18361,01953"
"5155";"USATECHIDXUSD_ftmo";"Buy";"2025.04.24 10:00:00";"18573.74";"1.07";"2025.04.24 19:15:00";"19112.38";"576,34";"108358,35";"IST";"PT";"-98,84";"576,34";"9h 15m";"";"-0,00";"18388,00000";"576,34";"538,64";"108358,35";"19112,38086"
"5198";"USATECHIDXUSD_ftmo";"Sell";"2025.04.25 16:30:00";"19233.62";"2.07";"2025.04.25 19:30:00";"19329.79";"-199,07";"108159,28";"IST";"SL";"-199,07";"209,00";"3h 0m";"";"0,00";"19329,78906";"-199,07";"-96,17";"108159,28";"19022,05078"
