"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment";"Comm/Swap";"Stop Loss price level";"Profit/Loss";"Profit/Loss Pips";"Balance";"Profit Target price level"
"539";"USATECHIDXUSD_ftmo";"Sell";"2024.09.10 15:15:00";"18717.40";"1.78";"2024.09.10 22:15:00";"18829.70";"-199,89";"106699,02";"IST";"SL";"-199,89";"273,73";"7h 0m";"";"0,00";"18829,69922";"-199,89";"-112,30";"106699,02";"18455,35938"
"567";"USATECHIDXUSD_ftmo";"Sell";"2024.09.17 15:30:00";"19554.12";"1.7";"2024.09.19 09:15:00";"19671.44";"-194,11";"107032,43";"IST";"SL";"-199,44";"391,26";"1d 17h 45m";"";"5,34";"19671,43945";"-194,11";"-117,32";"107032,43";"19280,35938"
"572";"USATECHIDXUSD_ftmo";"Buy";"2024.09.20 10:00:00";"19787.67";"1.68";"2024.09.20 18:00:00";"19668.94";"-199,47";"106832,96";"IST";"SL";"-199,47";"92,76";"8h 0m";"";"-0,00";"19668,93945";"-199,47";"-118,73";"106832,96";"20104,26953"
"575";"USATECHIDXUSD_ftmo";"Sell";"2024.09.23 04:30:00";"19910.59";"1.67";"2024.09.25 17:00:00";"20030.05";"-194,16";"106638,80";"IST";"SL";"-199,50";"309,20";"2d 12h 30m";"";"5,34";"20030,05078";"-194,16";"-119,46";"106638,80";"19631,83984"
"580";"USATECHIDXUSD_ftmo";"Buy";"2024.09.27 02:00:00";"20140.89";"1.65";"2024.09.27 10:45:00";"20020.04";"-199,40";"106439,40";"IST";"SL";"-199,40";"10,13";"8h 45m";"";"-0,00";"20020,03906";"-199,40";"-120,85";"106439,40";"20463,14063"
"584";"USATECHIDXUSD_ftmo";"Buy";"2024.09.27 16:30:00";"20111.56";"1.65";"2024.09.27 19:00:00";"19990.89";"-199,11";"106240,30";"IST";"SL";"-199,11";"71,86";"2h 30m";"";"-0,00";"19990,89063";"-199,11";"-120,67";"106240,30";"20433,33984"
"594";"USATECHIDXUSD_ftmo";"Sell";"2024.10.01 13:45:00";"20104.50";"1.65";"2024.10.01 16:45:00";"19823.04";"464,41";"106704,70";"IST";"PT";"-15,82";"464,41";"3h 0m";"";"0,00";"20225,13086";"464,41";"281,46";"106704,70";"19823,03906"
"607";"USATECHIDXUSD_ftmo";"Sell";"2024.10.03 17:00:00";"19867.23";"1.67";"2024.10.04 15:30:00";"19986.43";"-196,40";"106508,30";"IST";"SL";"-199,06";"315,93";"22h 30m";"";"2,66";"19986,42969";"-196,40";"-119,20";"106508,30";"19589,08984"
"608";"USATECHIDXUSD_ftmo";"Sell";"2024.10.04 20:15:00";"19964.45";"1.66";"2024.10.04 21:00:00";"19918.72";"75,91";"106584,21";"IST";"End Of Friday (Time)";"-14,96";"129,01";"45m 0s";"";"0,00";"20084,24023";"75,91";"45,73";"106584,21";"19684,94922"
"614";"USATECHIDXUSD_ftmo";"Buy";"2024.10.07 18:00:00";"19965.94";"1.66";"2024.10.07 21:30:00";"19846.14";"-198,87";"106385,34";"IST";"SL";"-198,87";"27,14";"3h 30m";"";"-0,00";"19846,14063";"-198,87";"-119,80";"106385,34";"20285,40039"
"619";"USATECHIDXUSD_ftmo";"Sell";"2024.10.08 17:30:00";"20022.75";"1.66";"2024.10.09 17:15:00";"20142.89";"-196,76";"106188,58";"IST";"SL";"-199,43";"81,46";"23h 45m";"";"2,67";"20142,89063";"-196,76";"-120,14";"106188,58";"19742,42969"
"620";"USATECHIDXUSD_ftmo";"Sell";"2024.10.09 18:30:00";"20207.23";"1.64";"2024.10.11 21:00:00";"20258.83";"-79,30";"106109,28";"IST";"End Of Friday (Time)";"-184,30";"155,60";"2d 2h 30m";"";"5,32";"20328,47070";"-79,30";"-51,60";"106109,28";"19924,33008"
"623";"USATECHIDXUSD_ftmo";"Sell";"2024.10.14 12:00:00";"20308.51";"1.64";"2024.10.14 16:30:00";"20430.36";"-199,83";"105909,45";"IST";"SL";"-199,83";"15,35";"4h 30m";"";"0,00";"20430,35938";"-199,83";"-121,85";"105909,45";"20024,18945"
"630";"USATECHIDXUSD_ftmo";"Buy";"2024.10.15 17:00:00";"20421.12";"1.63";"2024.10.15 17:30:00";"20298.59";"-199,72";"105709,72";"IST";"SL";"-199,72";"0,00";"30m 0s";"";"-0,00";"20298,58984";"-199,72";"-122,53";"105709,72";"20747,85938"
"640";"USATECHIDXUSD_ftmo";"Buy";"2024.10.16 22:15:00";"20174.51";"1.65";"2024.10.18 21:00:00";"20322.98";"234,18";"105943,90";"IST";"End Of Friday (Time)";"-117,90";"404,93";"1d 22h 45m";"";"-10,80";"20053,46094";"234,18";"148,47";"105943,90";"20497,30078"
"642";"USATECHIDXUSD_ftmo";"Sell";"2024.10.21 17:15:00";"20384.19";"1.63";"2024.10.23 19:30:00";"20098.81";"470,50";"106214,59";"IST";"PT";"-100,24";"465,17";"2d 2h 15m";"";"5,33";"20506,50000";"470,50";"285,38";"106214,59";"20098,81055"
"643";"USATECHIDXUSD_ftmo";"Buy";"2024.10.21 17:30:00";"20306.42";"1.64";"2024.10.21 18:15:00";"20184.58";"-199,82";"105744,08";"IST";"SL";"-199,82";"0,00";"45m 0s";"";"-0,00";"20184,58008";"-199,82";"-121,84";"105744,08";"20631,32031"
"656";"USATECHIDXUSD_ftmo";"Sell";"2024.10.25 10:45:00";"20287.70";"1.64";"2024.10.25 16:30:00";"20409.43";"-199,64";"106014,95";"IST";"SL";"-199,64";"53,63";"5h 45m";"";"0,00";"20409,42969";"-199,64";"-121,73";"106014,95";"20003,66992"
"676";"USATECHIDXUSD_ftmo";"Buy";"2024.11.04 18:15:00";"20065.12";"1.66";"2024.11.04 18:45:00";"19944.73";"-199,85";"105815,10";"IST";"SL";"-199,85";"0,00";"30m 0s";"";"-0,00";"19944,73047";"-199,85";"-120,39";"105815,10";"20386,16016"
"681";"USATECHIDXUSD_ftmo";"Buy";"2024.11.05 09:15:00";"20017.35";"1.66";"2024.11.06 04:15:00";"20337.63";"526,27";"106341,38";"IST";"PT";"-54,02";"531,66";"19h 0m";"";"-5,39";"19897,25000";"526,27";"320,28";"106341,38";"20337,63086"
"682";"USATECHIDXUSD_ftmo";"Sell";"2024.11.06 07:45:00";"20454.97";"1.62";"2024.11.06 09:00:00";"20577.70";"-198,82";"106142,55";"IST";"SL";"-198,82";"0,00";"1h 15m";"";"0,00";"20577,69922";"-198,82";"-122,73";"106142,55";"20168,59961"
"687";"USATECHIDXUSD_ftmo";"Sell";"2024.11.06 22:00:00";"20780.21";"1.6";"2024.11.07 16:30:00";"20904.89";"-196,82";"105945,73";"IST";"SL";"-199,49";"66,99";"18h 30m";"";"2,67";"20904,89063";"-196,82";"-124,68";"105945,73";"20489,28906"
"692";"USATECHIDXUSD_ftmo";"Buy";"2024.11.08 18:00:00";"21084.54";"1.58";"2024.11.08 21:00:00";"21139.61";"87,01";"106032,74";"IST";"End Of Friday (Time)";"-36,39";"109,46";"3h 0m";"";"-0,00";"20958,02930";"87,01";"55,07";"106032,74";"21421,89063"
"696";"USATECHIDXUSD_ftmo";"Sell";"2024.11.11 10:15:00";"21209.50";"1.57";"2024.11.14 19:45:00";"20912.57";"474,20";"106506,94";"IST";"PT";"-35,83";"466,18";"3d 9h 30m";"";"8,02";"21336,75977";"474,20";"296,93";"106506,94";"20912,57031"
"710";"USATECHIDXUSD_ftmo";"Sell";"2024.11.19 20:00:00";"20628.21";"1.61";"2024.11.20 10:15:00";"20751.98";"-196,60";"106310,34";"IST";"SL";"-199,27";"13,87";"14h 15m";"";"2,67";"20751,98047";"-196,60";"-123,77";"106310,34";"20339,41992"
"720";"USATECHIDXUSD_ftmo";"Sell";"2024.11.21 16:00:00";"20792.24";"1.6";"2024.11.21 17:00:00";"20501.15";"465,74";"106776,08";"IST";"PT";"-48,59";"465,74";"1h 0m";"";"0,00";"20916,99023";"465,74";"291,09";"106776,08";"20501,15039"
"721";"USATECHIDXUSD_ftmo";"Buy";"2024.11.21 16:30:00";"20594.05";"1.61";"2024.11.21 17:15:00";"20470.49";"-198,93";"106577,15";"IST";"SL";"-198,93";"175,71";"45m 0s";"";"-0,00";"20470,49023";"-198,93";"-123,56";"106577,15";"20923,55078"
"724";"USATECHIDXUSD_ftmo";"Sell";"2024.11.21 20:30:00";"20776.87";"1.6";"2024.11.22 21:00:00";"20769.92";"13,79";"106590,94";"IST";"End Of Friday (Time)";"-40,93";"260,28";"1d 0h 30m";"";"2,67";"20901,52930";"13,79";"6,95";"106590,94";"20485,99023"
"726";"USATECHIDXUSD_ftmo";"Sell";"2024.11.25 16:30:00";"20982.41";"1.58";"2024.11.26 03:00:00";"20688.66";"466,79";"107057,73";"IST";"PT";"-37,43";"464,13";"10h 30m";"";"2,66";"21108,30078";"466,79";"293,75";"107057,73";"20688,66016"
"730";"USATECHIDXUSD_ftmo";"Buy";"2024.11.26 13:00:00";"20822.08";"1.6";"2024.11.27 17:15:00";"20697.15";"-205,29";"106852,43";"IST";"SL";"-199,89";"208,20";"1d 4h 15m";"";"-5,40";"20697,15039";"-205,29";"-124,93";"106852,43";"21155,23047"
"739";"USATECHIDXUSD_ftmo";"Sell";"2024.12.02 02:00:00";"20919.83";"1.59";"2024.12.02 16:30:00";"21045.35";"-199,58";"106652,86";"IST";"SL";"-199,58";"58,10";"14h 30m";"";"0,00";"21045,34961";"-199,58";"-125,52";"106652,86";"20626,94922"
"740";"USATECHIDXUSD_ftmo";"Sell";"2024.12.02 21:45:00";"21152.25";"1.57";"2024.12.04 01:30:00";"21279.16";"-193,92";"106458,94";"IST";"SL";"-199,25";"115,76";"1d 3h 45m";"";"5,33";"21279,16016";"-193,92";"-126,91";"106458,94";"20856,11914"
"743";"USATECHIDXUSD_ftmo";"Sell";"2024.12.04 10:45:00";"21327.82";"1.56";"2024.12.04 21:15:00";"21455.79";"-199,63";"106259,30";"IST";"SL";"-199,63";"5,20";"10h 30m";"";"0,00";"21455,78906";"-199,63";"-127,97";"106259,30";"21029,23047"
"755";"USATECHIDXUSD_ftmo";"Buy";"2024.12.06 10:45:00";"21444.56";"1.55";"2024.12.06 21:00:00";"21614.63";"263,61";"106522,91";"IST";"End Of Friday (Time)";"-73,77";"278,77";"10h 15m";"";"-0,00";"21315,89063";"263,61";"170,07";"106522,91";"21787,66992"
"756";"USATECHIDXUSD_ftmo";"Sell";"2024.12.09 01:30:00";"21616.99";"1.54";"2024.12.10 22:30:00";"21314.35";"468,74";"106991,65";"IST";"PT";"-71,79";"466,07";"1d 21h 0m";"";"2,67";"21746,68945";"468,74";"302,64";"106991,65";"21314,34961"
"761";"USATECHIDXUSD_ftmo";"Sell";"2024.12.11 16:00:00";"21502.83";"1.55";"2024.12.11 16:45:00";"21631.85";"-199,98";"106791,67";"IST";"SL";"-199,98";"0,00";"45m 0s";"";"0,00";"21631,84961";"-199,98";"-129,02";"106791,67";"21201,78906"
"766";"USATECHIDXUSD_ftmo";"Buy";"2024.12.13 04:00:00";"21695.23";"1.53";"2024.12.13 21:00:00";"21749.93";"83,69";"106875,36";"IST";"End Of Friday (Time)";"-79,30";"288,42";"17h 0m";"";"-0,00";"21565,06055";"83,69";"54,70";"106875,36";"22042,34961"
"770";"USATECHIDXUSD_ftmo";"Sell";"2024.12.16 12:30:00";"21845.58";"1.52";"2024.12.16 17:15:00";"21976.65";"-199,23";"106676,13";"IST";"SL";"-199,23";"40,37";"4h 45m";"";"0,00";"21976,65039";"-199,23";"-131,07";"106676,13";"21539,74023"
"773";"USATECHIDXUSD_ftmo";"Buy";"2024.12.17 15:00:00";"22015.68";"1.51";"2024.12.18 21:00:00";"21883.59";"-204,85";"106471,29";"IST";"SL";"-199,46";"74,12";"1d 6h 0m";"";"-5,39";"21883,58984";"-204,85";"-132,09";"106471,29";"22367,92969"
"779";"USATECHIDXUSD_ftmo";"Sell";"2024.12.20 18:30:00";"21471.16";"1.55";"2024.12.20 21:00:00";"21394.84";"118,30";"106589,59";"IST";"End Of Friday (Time)";"-129,07";"132,67";"2h 30m";"";"0,00";"21599,99023";"118,30";"76,32";"106589,59";"21170,56055"
"785";"USATECHIDXUSD_ftmo";"Buy";"2024.12.23 15:30:00";"21333.08";"1.56";"2024.12.24 17:00:00";"21674.41";"527,08";"107116,66";"IST";"PT";"-181,02";"532,47";"1d 1h 30m";"";"-5,40";"21205,08008";"527,08";"341,33";"107116,66";"21674,41016"
"801";"USATECHIDXUSD_ftmo";"Buy";"2024.12.31 15:00:00";"21243.42";"1.56";"2024.12.31 18:00:00";"21115.96";"-198,84";"106917,82";"IST";"SL";"-198,84";"63,30";"3h 0m";"";"-0,00";"21115,96094";"-198,84";"-127,46";"106917,82";"21583,31055"
"809";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 17:15:00";"21131.14";"1.57";"2025.01.02 18:00:00";"21004.35";"-199,06";"106718,76";"IST";"SL";"-199,06";"0,00";"45m 0s";"";"-0,00";"21004,34961";"-199,06";"-126,79";"106718,76";"21469,24023"
"813";"USATECHIDXUSD_ftmo";"Buy";"2025.01.03 15:45:00";"21043.66";"1.58";"2025.01.03 21:00:00";"21307.65";"417,10";"107135,87";"IST";"End Of Friday (Time)";"-13,90";"456,84";"5h 15m";"";"-0,00";"20917,40039";"417,10";"263,99";"107135,87";"21380,35938"
"814";"USATECHIDXUSD_ftmo";"Sell";"2025.01.03 18:45:00";"21282.96";"1.56";"2025.01.03 21:00:00";"21309.05";"-40,70";"107095,16";"IST";"End Of Friday (Time)";"-79,93";"58,92";"2h 15m";"";"0,00";"21410,66016";"-40,70";"-26,09";"107095,16";"20985,00000"
"817";"USATECHIDXUSD_ftmo";"Sell";"2025.01.06 16:45:00";"21615.76";"1.54";"2025.01.07 17:30:00";"21313.14";"468,71";"107563,88";"IST";"PT";"-135,73";"466,03";"1d 0h 45m";"";"2,67";"21745,44922";"468,71";"302,62";"107563,88";"21313,14063"
"827";"USATECHIDXUSD_ftmo";"Buy";"2025.01.09 15:45:00";"21133.56";"1.57";"2025.01.10 02:15:00";"21006.76";"-204,46";"107359,41";"IST";"SL";"-199,08";"0,00";"10h 30m";"";"-5,38";"21006,75977";"-204,46";"-126,80";"107359,41";"21471,69922"
"829";"USATECHIDXUSD_ftmo";"Buy";"2025.01.10 06:00:00";"21120.69";"1.57";"2025.01.10 15:30:00";"20993.97";"-198,95";"107160,46";"IST";"SL";"-198,95";"119,58";"9h 30m";"";"-0,00";"20993,97070";"-198,95";"-126,72";"107160,46";"21458,61914"
"834";"USATECHIDXUSD_ftmo";"Buy";"2025.01.13 20:15:00";"20719.07";"1.6";"2025.01.15 15:30:00";"21050.58";"519,66";"107680,13";"IST";"PT";"-166,82";"530,42";"1d 19h 15m";"";"-10,76";"20594,75977";"519,66";"331,51";"107680,13";"21050,58008"
"840";"USATECHIDXUSD_ftmo";"Sell";"2025.01.17 15:45:00";"21383.31";"1.55";"2025.01.17 16:15:00";"21511.61";"-198,87";"107481,26";"IST";"SL";"-198,87";"0,00";"30m 0s";"";"0,00";"21511,60938";"-198,87";"-128,30";"107481,26";"21083,93945"
"847";"USATECHIDXUSD_ftmo";"Sell";"2025.01.21 12:00:00";"21578.04";"1.54";"2025.01.22 05:30:00";"21707.51";"-196,72";"107284,54";"IST";"SL";"-199,38";"306,54";"17h 30m";"";"2,67";"21707,50977";"-196,72";"-129,47";"107284,54";"21275,94922"
"848";"USATECHIDXUSD_ftmo";"Buy";"2025.01.21 16:30:00";"21475.72";"1.55";"2025.01.22 16:30:00";"21819.33";"527,20";"107811,73";"IST";"PT";"-152,11";"532,60";"1d 0h 0m";"";"-5,40";"21346,86914";"527,20";"343,61";"107811,73";"21819,33008"
"858";"USATECHIDXUSD_ftmo";"Sell";"2025.01.24 16:45:00";"21941.62";"1.51";"2025.01.24 21:00:00";"21731.98";"316,56";"108128,30";"IST";"End Of Friday (Time)";"-5,05";"322,69";"4h 15m";"";"0,00";"22073,26953";"316,56";"209,64";"108128,30";"21634,43945"
"869";"USATECHIDXUSD_ftmo";"Sell";"2025.01.29 08:00:00";"21546.12";"1.54";"2025.01.31 09:00:00";"21675.40";"-193,76";"107934,53";"IST";"SL";"-199,09";"458,70";"2d 1h 0m";"";"5,33";"21675,40039";"-193,76";"-129,28";"107934,53";"21244,47070"
"871";"USATECHIDXUSD_ftmo";"Sell";"2025.01.31 16:30:00";"21720.90";"1.53";"2025.01.31 21:00:00";"21636.83";"128,63";"108063,16";"IST";"End Of Friday (Time)";"-196,53";"177,42";"4h 30m";"";"0,00";"21851,23047";"128,63";"84,07";"108063,16";"21416,81055"
"879";"USATECHIDXUSD_ftmo";"Sell";"2025.02.04 17:00:00";"21523.19";"1.54";"2025.02.05 22:45:00";"21652.33";"-196,21";"107866,95";"IST";"SL";"-198,88";"305,11";"1d 5h 45m";"";"2,66";"21652,33008";"-196,21";"-129,14";"107866,95";"21221,86914"
"881";"USATECHIDXUSD_ftmo";"Buy";"2025.02.06 21:30:00";"21633.25";"1.54";"2025.02.07 19:00:00";"21503.45";"-205,30";"107661,65";"IST";"SL";"-199,89";"366,15";"21h 30m";"";"-5,40";"21503,44922";"-205,30";"-129,80";"107661,65";"21979,38086"
"892";"USATECHIDXUSD_ftmo";"Buy";"2025.02.11 04:30:00";"21664.40";"1.53";"2025.02.12 15:30:00";"21534.41";"-204,26";"107457,38";"IST";"SL";"-198,88";"177,58";"1d 11h 0m";"";"-5,38";"21534,41016";"-204,26";"-129,99";"107457,38";"22011,02930"
"894";"USATECHIDXUSD_ftmo";"Buy";"2025.02.12 19:30:00";"21681.30";"1.53";"2025.02.13 22:45:00";"22028.20";"525,38";"107982,76";"IST";"PT";"-24,70";"530,76";"1d 3h 15m";"";"-5,38";"21551,21094";"525,38";"346,90";"107982,76";"22028,19922"
"906";"USATECHIDXUSD_ftmo";"Buy";"2025.02.18 04:00:00";"22161.92";"1.5";"2025.02.18 21:00:00";"22028.95";"-199,46";"107783,30";"IST";"SL";"-199,46";"122,50";"17h 0m";"";"-0,00";"22028,94922";"-199,46";"-132,97";"107783,30";"22516,50977"
"907";"USATECHIDXUSD_ftmo";"Buy";"2025.02.19 01:45:00";"22164.04";"1.5";"2025.02.20 16:45:00";"22031.06";"-204,86";"107578,45";"IST";"SL";"-199,47";"90,67";"1d 15h 0m";"";"-5,39";"22031,06055";"-204,86";"-132,98";"107578,45";"22518,66016"
"911";"USATECHIDXUSD_ftmo";"Buy";"2025.02.21 03:00:00";"22078.12";"1.5";"2025.02.21 17:15:00";"21945.65";"-198,71";"107379,73";"IST";"SL";"-198,71";"146,10";"14h 15m";"";"-0,00";"21945,65039";"-198,71";"-132,47";"107379,73";"22431,36914"
"923";"USATECHIDXUSD_ftmo";"Buy";"2025.02.26 19:45:00";"21178.95";"1.57";"2025.02.26 20:45:00";"21051.88";"-199,50";"107180,23";"IST";"SL";"-199,50";"36,97";"1h 0m";"";"-0,00";"21051,88086";"-199,50";"-127,07";"107180,23";"21517,81055"
"927";"USATECHIDXUSD_ftmo";"Buy";"2025.02.27 08:00:00";"21186.10";"1.57";"2025.02.27 16:45:00";"21058.98";"-199,58";"106980,66";"IST";"SL";"-199,58";"224,58";"8h 45m";"";"-0,00";"21058,98047";"-199,58";"-127,12";"106980,66";"21525,08008"
"931";"USATECHIDXUSD_ftmo";"Buy";"2025.02.28 18:00:00";"20669.04";"1.61";"2025.02.28 19:45:00";"20545.03";"-199,66";"106781,00";"IST";"SL";"-199,66";"52,36";"1h 45m";"";"-0,00";"20545,02930";"-199,66";"-124,01";"106781,00";"20999,74023"
"932";"USATECHIDXUSD_ftmo";"Sell";"2025.03.03 08:45:00";"20966.37";"1.58";"2025.03.03 20:00:00";"20672.84";"463,78";"107244,78";"IST";"PT";"-172,27";"463,78";"11h 15m";"";"0,00";"21092,16992";"463,78";"293,53";"107244,78";"20672,83984"
"936";"USATECHIDXUSD_ftmo";"Buy";"2025.03.04 22:45:00";"20428.70";"1.63";"2025.03.05 16:30:00";"20306.13";"-205,19";"107039,59";"IST";"SL";"-239,49";"258,80";"17h 45m";"";"-5,40";"20306,13086";"-205,19";"-122,57";"107039,59";"20755,56055"
"938";"USATECHIDXUSD_ftmo";"Buy";"2025.03.05 20:30:00";"20460.61";"1.62";"2025.03.06 11:30:00";"20337.85";"-204,25";"107303,69";"IST";"SL";"-198,87";"364,64";"15h 0m";"";"-5,38";"20337,84961";"-204,25";"-122,76";"107303,69";"20787,98047"
"937";"USATECHIDXUSD_ftmo";"Sell";"2025.03.05 21:00:00";"20660.23";"1.61";"2025.03.06 11:15:00";"20370.99";"468,35";"107507,94";"IST";"PT";"-43,26";"465,68";"14h 15m";"";"2,67";"20784,18945";"468,35";"289,24";"107507,94";"20370,99023"
"946";"USATECHIDXUSD_ftmo";"Buy";"2025.03.10 05:15:00";"20082.65";"1.65";"2025.03.10 10:30:00";"19962.15";"-198,82";"107104,86";"IST";"SL";"-198,82";"67,40";"5h 15m";"";"-0,00";"19962,15039";"-198,82";"-120,50";"107104,86";"20403,97070"
"950";"USATECHIDXUSD_ftmo";"Buy";"2025.03.11 21:45:00";"19399.52";"1.71";"2025.03.12 14:30:00";"19709.91";"525,39";"107630,25";"IST";"PT";"-76,48";"530,77";"16h 45m";"";"-5,38";"19283,11914";"525,39";"310,39";"107630,25";"19709,91016"
"951";"USATECHIDXUSD_ftmo";"Sell";"2025.03.12 20:45:00";"19682.28";"1.69";"2025.03.13 08:00:00";"19406.73";"468,35";"108098,60";"IST";"PT";"-4,24";"465,68";"11h 15m";"";"2,67";"19800,36914";"468,35";"275,55";"108098,60";"19406,73047"
"953";"USATECHIDXUSD_ftmo";"Buy";"2025.03.13 12:45:00";"19555.33";"1.7";"2025.03.13 15:45:00";"19438.00";"-199,46";"107899,14";"IST";"SL";"-199,46";"32,15";"3h 0m";"";"-0,00";"19438,00000";"-199,46";"-117,33";"107899,14";"19868,22070"
"955";"USATECHIDXUSD_ftmo";"Buy";"2025.03.14 12:30:00";"19397.68";"1.71";"2025.03.14 21:00:00";"19655.81";"441,40";"108340,54";"IST";"End Of Friday (Time)";"-23,74";"502,41";"8h 30m";"";"-0,00";"19281,28906";"441,40";"258,13";"108340,54";"19708,03906"
"958";"USATECHIDXUSD_ftmo";"Sell";"2025.03.17 14:30:00";"19716.91";"1.69";"2025.03.17 20:00:00";"19835.21";"-199,93";"108140,61";"IST";"SL";"-199,93";"171,50";"5h 30m";"";"0,00";"19835,21094";"-199,93";"-118,30";"108140,61";"19440,86914"
"962";"USATECHIDXUSD_ftmo";"Buy";"2025.03.19 12:30:00";"19550.57";"1.7";"2025.03.19 21:00:00";"19863.38";"531,78";"108672,39";"IST";"PT";"-94,25";"531,78";"8h 30m";"";"-0,00";"19433,26953";"531,78";"312,81";"108672,39";"19863,38086"
"964";"USATECHIDXUSD_ftmo";"Buy";"2025.03.20 18:00:00";"19749.12";"1.68";"2025.03.20 19:15:00";"19630.63";"-199,06";"108473,33";"IST";"SL";"-199,06";"22,96";"1h 15m";"";"-0,00";"19630,63086";"-199,06";"-118,49";"108473,33";"20065,10938"
"967";"USATECHIDXUSD_ftmo";"Buy";"2025.03.21 19:15:00";"19635.46";"1.69";"2025.03.21 21:00:00";"19656.35";"35,30";"108508,63";"IST";"End Of Friday (Time)";"-56,21";"104,45";"1h 45m";"";"-0,00";"19517,65039";"35,30";"20,89";"108508,63";"19949,63086"
"974";"USATECHIDXUSD_ftmo";"Sell";"2025.03.25 16:30:00";"20260.25";"1.64";"2025.03.26 17:45:00";"19976.61";"467,84";"108976,47";"IST";"PT";"-126,78";"465,17";"1d 1h 15m";"";"2,67";"20381,81055";"467,84";"283,64";"108976,47";"19976,60938"
"979";"USATECHIDXUSD_ftmo";"Buy";"2025.03.27 17:30:00";"19915.46";"1.67";"2025.03.27 21:45:00";"19795.97";"-199,55";"108776,92";"IST";"SL";"-199,55";"72,02";"4h 15m";"";"-0,00";"19795,97070";"-199,55";"-119,49";"108776,92";"20234,10938"
"986";"USATECHIDXUSD_ftmo";"Buy";"2025.03.31 20:15:00";"19075.97";"1.74";"2025.04.01 18:00:00";"19381.19";"525,70";"109302,62";"IST";"PT";"-79,72";"531,08";"21h 45m";"";"-5,38";"18961,50977";"525,70";"305,22";"109302,62";"19381,18945"
"988";"USATECHIDXUSD_ftmo";"Sell";"2025.04.02 18:15:00";"19517.98";"1.7";"2025.04.02 19:45:00";"19635.09";"-199,09";"109103,53";"IST";"SL";"-199,09";"130,95";"1h 30m";"";"0,00";"19635,08984";"-199,09";"-117,11";"109103,53";"19244,73047"
"1006";"USATECHIDXUSD_ftmo";"Sell";"2025.04.08 17:00:00";"18181.46";"1.83";"2025.04.08 18:00:00";"17926.92";"465,81";"109569,34";"IST";"PT";"-76,64";"465,81";"1h 0m";"";"0,00";"18290,55078";"465,81";"254,54";"109569,34";"17926,91992"
"1011";"USATECHIDXUSD_ftmo";"Buy";"2025.04.09 17:45:00";"17164.60";"1.94";"2025.04.09 19:45:00";"17439.23";"532,78";"110102,12";"IST";"PT";"-146,91";"532,78";"2h 0m";"";"-0,00";"17061,60938";"532,78";"274,63";"110102,12";"17439,23047"
"1010";"USATECHIDXUSD_ftmo";"Sell";"2025.04.09 20:15:00";"18193.07";"1.83";"2025.04.09 20:30:00";"18302.23";"-199,76";"109902,36";"IST";"SL";"-817,33";"0,00";"15m 0s";"";"0,00";"18302,23047";"-199,76";"-109,16";"109902,36";"17938,36914"
"1017";"USATECHIDXUSD_ftmo";"Buy";"2025.04.11 14:15:00";"18399.19";"1.81";"2025.04.11 16:00:00";"18288.79";"-199,82";"109702,53";"IST";"SL";"-199,82";"239,92";"1h 45m";"";"-0,00";"18288,78906";"-199,82";"-110,40";"109702,53";"18693,58008"
"1025";"USATECHIDXUSD_ftmo";"Buy";"2025.04.14 22:45:00";"18888.30";"1.76";"2025.04.14 23:00:00";"18774.97";"-199,46";"109503,07";"IST";"SL";"-199,46";"0,00";"15m 0s";"";"-0,00";"18774,97070";"-199,46";"-113,33";"109503,07";"19190,50977"
"1029";"USATECHIDXUSD_ftmo";"Buy";"2025.04.15 11:00:00";"18846.46";"1.76";"2025.04.15 14:45:00";"18733.38";"-199,02";"109304,05";"IST";"SL";"-199,02";"70,58";"3h 45m";"";"-0,00";"18733,38086";"-199,02";"-113,08";"109304,05";"19148,00000"
"1031";"USATECHIDXUSD_ftmo";"Buy";"2025.04.15 17:15:00";"18809.69";"1.77";"2025.04.16 01:00:00";"18601.01";"-374,76";"108929,29";"IST";"SL";"-369,37";"249,78";"7h 45m";"";"-5,40";"18696,83008";"-374,76";"-208,68";"108929,29";"19110,65039"
"1043";"USATECHIDXUSD_ftmo";"Sell";"2025.04.22 17:30:00";"18197.35";"1.83";"2025.04.22 19:00:00";"18306.53";"-199,80";"108729,48";"IST";"SL";"-199,80";"43,79";"1h 30m";"";"0,00";"18306,52930";"-199,80";"-109,18";"108729,48";"17942,58984"
"1046";"USATECHIDXUSD_ftmo";"Sell";"2025.04.23 13:15:00";"18765.78";"1.77";"2025.04.23 16:30:00";"18878.37";"-199,28";"108530,20";"IST";"SL";"-199,28";"33,85";"3h 15m";"";"0,00";"18878,36914";"-199,28";"-112,59";"108530,20";"18503,06055"
"1047";"USATECHIDXUSD_ftmo";"Sell";"2025.04.24 16:45:00";"18910.85";"1.76";"2025.04.24 17:15:00";"19024.32";"-199,71";"108330,50";"IST";"SL";"-199,71";"0,00";"30m 0s";"";"0,00";"19024,32031";"-199,71";"-113,47";"108330,50";"18646,09961"
