"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment";"Comm/Swap";"Stop Loss price level";"Profit/Loss";"Profit/Loss Pips";"Balance";"Profit Target price level"
"1938";"USATECHIDXUSD_ftmo";"Buy";"2024.07.05 15:30:00";"20161.94";"1.98";"2024.07.05 20:15:00";"20383.72";"439,12";"100887,07";"IST";"PT";"-21,34";"439,12";"4h 45m";"";"-0,00";"20061,13086";"439,12";"221,78";"100887,07";"20383,72070"
"1931";"USATECHIDXUSD_ftmo";"Sell";"2024.07.05 15:30:00";"20257.91";"1.09";"2024.07.05 21:00:00";"20390.01";"-143,99";"100743,08";"IST";"End Of Friday (Time)";"-157,84";"114,83";"5h 30m";"";"0,00";"20440,23047";"-143,99";"-132,10";"100743,08";"19974,30078"
"1962";"USATECHIDXUSD_ftmo";"Sell";"2024.07.08 15:15:00";"20402.42";"1.08";"2024.07.10 19:15:00";"20586.04";"-194,77";"100548,30";"IST";"SL";"-198,31";"42,31";"2d 4h 0m";"";"3,54";"20586,03906";"-194,77";"-183,62";"100548,30";"20116,78906"
"2000";"USATECHIDXUSD_ftmo";"Sell";"2024.07.11 15:30:00";"20677.37";"1.07";"2024.07.11 17:45:00";"20387.89";"309,74";"100858,05";"IST";"PT";"-87,08";"309,74";"2h 15m";"";"0,00";"20863,47070";"309,74";"289,48";"100858,05";"20387,89063"
"2009";"USATECHIDXUSD_ftmo";"Sell";"2024.07.12 16:30:00";"20262.91";"1.09";"2024.07.12 17:45:00";"20445.28";"-198,78";"100659,27";"IST";"SL";"-198,78";"39,00";"1h 15m";"";"0,00";"20445,27930";"-198,78";"-182,37";"100659,27";"19979,23047"
"2045";"USATECHIDXUSD_ftmo";"Sell";"2024.07.15 14:15:00";"20436.96";"1.08";"2024.07.17 10:45:00";"20150.84";"312,55";"100971,82";"IST";"PT";"-163,40";"309,01";"1d 20h 30m";"";"3,54";"20620,89063";"312,55";"286,12";"100971,82";"20150,83984"
"2051";"USATECHIDXUSD_ftmo";"Sell";"2024.07.18 09:00:00";"19898.47";"1.11";"2024.07.18 18:30:00";"19619.89";"309,22";"101281,05";"IST";"PT";"-79,50";"309,22";"9h 30m";"";"0,00";"20077,56055";"309,22";"278,58";"101281,05";"19619,89063"
"2054";"USATECHIDXUSD_ftmo";"Buy";"2024.07.22 09:45:00";"19635.77";"2.03";"2024.07.22 21:00:00";"19851.76";"438,46";"101719,51";"IST";"PT";"-113,28";"438,46";"11h 15m";"";"-0,00";"19537,58984";"438,46";"215,99";"101719,51";"19851,75977"
"2106";"USATECHIDXUSD_ftmo";"Buy";"2024.07.23 22:45:00";"19735.01";"2.02";"2024.07.24 01:15:00";"19636.33";"-205,80";"101513,70";"IST";"SL";"-199,33";"181,44";"2h 30m";"";"-6,47";"19636,33008";"-205,80";"-98,68";"101513,70";"19952,09961"
"2111";"USATECHIDXUSD_ftmo";"Buy";"2024.07.25 19:15:00";"19125.85";"2.09";"2024.07.25 21:15:00";"19030.22";"-199,87";"101313,84";"IST";"SL";"-199,87";"214,52";"2h 0m";"";"-0,00";"19030,22070";"-199,87";"-95,63";"101313,84";"19336,23047"
"2110";"USATECHIDXUSD_ftmo";"Sell";"2024.07.25 20:00:00";"19227.18";"1.15";"2024.07.25 21:45:00";"18958.00";"309,56";"101623,39";"IST";"PT";"-3,12";"309,56";"1h 45m";"";"0,00";"19400,22070";"309,56";"269,18";"101623,39";"18958,00000"
"2113";"USATECHIDXUSD_ftmo";"Buy";"2024.07.26 10:45:00";"18979.26";"2.1";"2024.07.26 21:00:00";"19041.24";"130,16";"101753,55";"IST";"End Of Friday (Time)";"-186,17";"352,65";"10h 15m";"";"-0,00";"18884,35938";"130,16";"61,98";"101753,55";"19188,02930"
"2112";"USATECHIDXUSD_ftmo";"Sell";"2024.07.26 11:00:00";"19012.61";"1.16";"2024.07.26 21:00:00";"19042.64";"-34,83";"101718,72";"IST";"End Of Friday (Time)";"-157,74";"139,90";"10h 0m";"";"0,00";"19183,72070";"-34,83";"-30,03";"101718,72";"18746,42969"
"2152";"USATECHIDXUSD_ftmo";"Buy";"2024.07.29 18:00:00";"19021.57";"2.1";"2024.07.30 18:00:00";"18926.46";"-206,21";"101512,51";"IST";"SL";"-199,73";"381,21";"1d 0h 0m";"";"-6,48";"18926,46094";"-206,21";"-95,11";"101512,51";"19230,81055"
"2230";"USATECHIDXUSD_ftmo";"Buy";"2024.08.01 17:45:00";"19198.42";"2.08";"2024.08.01 18:30:00";"19102.43";"-199,66";"101312,84";"IST";"SL";"-199,66";"38,04";"45m 0s";"";"-0,00";"19102,42969";"-199,66";"-95,99";"101312,84";"19409,59961"
"2236";"USATECHIDXUSD_ftmo";"Buy";"2024.08.05 18:15:00";"17992.61";"2.22";"2024.08.05 21:00:00";"17902.65";"-199,71";"101113,13";"IST";"SL";"-199,71";"405,10";"2h 45m";"";"-0,00";"17902,65039";"-199,71";"-89,96";"101113,13";"18190,52930"
"2268";"USATECHIDXUSD_ftmo";"Sell";"2024.08.06 19:15:00";"18255.50";"1.21";"2024.08.07 01:00:00";"17924.55";"402,22";"101515,36";"IST";"PT";"-140,12";"400,45";"5h 45m";"";"1,77";"18419,80078";"402,22";"330,95";"101515,36";"17999,91992"
"2321";"USATECHIDXUSD_ftmo";"Buy";"2024.08.08 16:45:00";"17973.20";"2.22";"2024.08.08 17:00:00";"18170.91";"438,92";"101954,27";"IST";"PT";"-29,65";"438,92";"15m 0s";"";"-0,00";"17883,33008";"438,92";"197,71";"101954,27";"18170,91016"
"2404";"USATECHIDXUSD_ftmo";"Sell";"2024.08.12 10:45:00";"18581.82";"1.19";"2024.08.13 16:15:00";"18749.06";"-197,24";"101757,03";"IST";"SL";"-199,02";"186,59";"1d 5h 30m";"";"1,78";"18749,06055";"-197,24";"-167,24";"101757,03";"18321,66992"
"2449";"USATECHIDXUSD_ftmo";"Sell";"2024.08.14 15:30:00";"19059.48";"1.16";"2024.08.15 15:45:00";"19231.02";"-197,21";"101559,82";"IST";"SL";"-198,99";"259,92";"1d 0h 15m";"";"1,77";"19231,01953";"-197,21";"-171,54";"101559,82";"18792,65039"
"2520";"USATECHIDXUSD_ftmo";"Buy";"2024.08.19 09:00:00";"19484.61";"2.05";"2024.08.19 22:45:00";"19698.94";"439,38";"101999,20";"IST";"PT";"-108,67";"439,38";"13h 45m";"";"-0,00";"19387,18945";"439,38";"214,33";"101999,20";"19698,93945"
"2574";"USATECHIDXUSD_ftmo";"Buy";"2024.08.21 10:00:00";"19712.04";"2.02";"2024.08.22 16:30:00";"19928.87";"431,54";"102430,73";"IST";"PT";"-53,79";"438,00";"1d 6h 30m";"";"-6,46";"19613,48047";"431,54";"216,83";"102430,73";"19928,86914"
"2576";"USATECHIDXUSD_ftmo";"Buy";"2024.08.23 14:00:00";"19658.34";"2.03";"2024.08.23 17:45:00";"19560.05";"-199,53";"102231,21";"IST";"SL";"-199,53";"335,11";"3h 45m";"";"-0,00";"19560,05078";"-199,53";"-98,29";"102231,21";"19874,58008"
"2579";"USATECHIDXUSD_ftmo";"Buy";"2024.08.23 18:45:00";"19640.60";"2.03";"2024.08.23 19:30:00";"19542.40";"-199,35";"102031,86";"IST";"SL";"-199,35";"14,81";"45m 0s";"";"-0,00";"19542,40039";"-199,35";"-98,20";"102031,86";"19856,65039"
"2621";"USATECHIDXUSD_ftmo";"Buy";"2024.08.27 18:30:00";"19542.25";"2.04";"2024.08.28 17:30:00";"19444.54";"-205,80";"101826,06";"IST";"SL";"-199,33";"158,90";"23h 0m";"";"-6,47";"19444,53906";"-205,80";"-97,71";"101826,06";"19757,21094"
"2623";"USATECHIDXUSD_ftmo";"Buy";"2024.08.29 11:45:00";"19348.63";"2.06";"2024.08.29 16:45:00";"19561.46";"438,43";"102264,50";"IST";"PT";"-41,93";"438,43";"5h 0m";"";"-0,00";"19251,89063";"438,43";"212,83";"102264,50";"19561,46094"
"2633";"USATECHIDXUSD_ftmo";"Buy";"2024.08.29 21:30:00";"19333.49";"2.06";"2024.08.30 16:45:00";"19546.16";"431,64";"102696,13";"IST";"PT";"-122,76";"438,10";"19h 15m";"";"-6,46";"19236,82031";"431,64";"212,67";"102696,13";"19546,16016"
"2639";"USATECHIDXUSD_ftmo";"Buy";"2024.08.30 19:15:00";"19368.18";"2.06";"2024.08.30 21:00:00";"19394.25";"53,70";"102749,84";"IST";"End Of Friday (Time)";"-99,21";"160,74";"1h 45m";"";"-0,00";"19271,33984";"53,70";"26,07";"102749,84";"19581,23047"
"2678";"USATECHIDXUSD_ftmo";"Buy";"2024.09.03 06:00:00";"19493.87";"2.05";"2024.09.03 16:30:00";"19396.40";"-199,81";"102550,02";"IST";"SL";"-199,81";"207,09";"10h 30m";"";"-0,00";"19396,40039";"-199,81";"-97,47";"102550,02";"19708,30078"
"2683";"USATECHIDXUSD_ftmo";"Sell";"2024.09.04 16:45:00";"18942.98";"1.17";"2024.09.06 10:15:00";"18677.78";"313,84";"102863,87";"IST";"PT";"-195,35";"310,28";"1d 17h 30m";"";"3,56";"19113,47070";"313,84";"265,20";"102863,87";"18677,77930"
"2685";"USATECHIDXUSD_ftmo";"Buy";"2024.09.06 16:30:00";"18827.30";"2.12";"2024.09.06 16:45:00";"18733.16";"-199,58";"102664,29";"IST";"SL";"-200,72";"45,69";"15m 0s";"";"-0,00";"18733,16016";"-199,58";"-94,14";"102664,29";"19034,40039"
"2687";"USATECHIDXUSD_ftmo";"Buy";"2024.09.09 11:00:00";"18585.41";"2.15";"2024.09.09 17:45:00";"18492.48";"-199,80";"102464,49";"IST";"SL";"-199,80";"214,74";"6h 45m";"";"-0,00";"18492,48047";"-199,80";"-92,93";"102464,49";"18789,84961"
"2688";"USATECHIDXUSD_ftmo";"Buy";"2024.09.09 18:30:00";"18536.99";"2.15";"2024.09.10 16:15:00";"18740.90";"431,94";"102896,43";"IST";"PT";"-20,98";"438,41";"21h 45m";"";"-6,47";"18444,31055";"431,94";"203,91";"102896,43";"18740,90039"
"2694";"USATECHIDXUSD_ftmo";"Buy";"2024.09.10 19:00:00";"18580.22";"2.15";"2024.09.10 21:00:00";"18784.60";"439,42";"103335,85";"IST";"PT";"-38,70";"439,42";"2h 0m";"";"-0,00";"18487,32031";"439,42";"204,38";"103335,85";"18784,59961"
"2729";"USATECHIDXUSD_ftmo";"Sell";"2024.09.11 16:15:00";"18886.88";"1.17";"2024.09.11 17:15:00";"18622.46";"309,37";"103645,22";"IST";"PT";"-16,14";"309,37";"1h 0m";"";"0,00";"19056,85938";"309,37";"264,42";"103645,22";"18622,46094"
"2731";"USATECHIDXUSD_ftmo";"Buy";"2024.09.11 17:00:00";"18677.01";"2.14";"2024.09.11 17:30:00";"18583.62";"-199,85";"103445,37";"IST";"SL";"-199,85";"0,00";"30m 0s";"";"-0,00";"18583,61914";"-199,85";"-93,39";"103445,37";"18882,46094"
"2771";"USATECHIDXUSD_ftmo";"Sell";"2024.09.12 17:30:00";"19341.17";"1.14";"2024.09.13 17:45:00";"19515.24";"-196,67";"103248,70";"IST";"SL";"-198,44";"130,84";"1d 0h 15m";"";"1,77";"19515,24023";"-196,67";"-174,07";"103248,70";"19070,39063"
"2800";"USATECHIDXUSD_ftmo";"Buy";"2024.09.16 13:15:00";"19450.34";"2.05";"2024.09.16 16:30:00";"19353.09";"-199,36";"103049,34";"IST";"SL";"-199,36";"55,25";"3h 15m";"";"-0,00";"19353,08984";"-199,36";"-97,25";"103049,34";"19664,28906"
"2802";"USATECHIDXUSD_ftmo";"Buy";"2024.09.17 01:30:00";"19437.05";"2.05";"2024.09.17 20:45:00";"19339.86";"-199,24";"102850,09";"IST";"SL";"-199,24";"341,79";"19h 15m";"";"-0,00";"19339,85938";"-199,24";"-97,19";"102850,09";"19650,85938"
"2825";"USATECHIDXUSD_ftmo";"Buy";"2024.09.18 11:00:00";"19427.34";"2.05";"2024.09.18 21:00:00";"19641.04";"438,08";"103288,18";"IST";"PT";"-178,19";"438,08";"10h 0m";"";"-0,00";"19330,19922";"438,08";"213,70";"103288,18";"19641,03906"
"2828";"USATECHIDXUSD_ftmo";"Buy";"2024.09.18 22:00:00";"19444.35";"2.05";"2024.09.18 22:45:00";"19347.13";"-199,30";"103088,88";"IST";"SL";"-203,22";"180,13";"45m 0s";"";"-0,00";"19347,13086";"-199,30";"-97,22";"103088,88";"19658,24023"
"2830";"USATECHIDXUSD_ftmo";"Buy";"2024.09.19 04:00:00";"19441.08";"2.05";"2024.09.19 09:15:00";"19654.93";"438,39";"103527,27";"IST";"PT";"-7,82";"438,39";"5h 15m";"";"-0,00";"19343,86914";"438,39";"213,85";"103527,27";"19654,92969"
"2847";"USATECHIDXUSD_ftmo";"Sell";"2024.09.19 17:15:00";"19866.60";"1.11";"2024.09.20 21:00:00";"19763.10";"116,66";"103643,93";"IST";"End Of Friday (Time)";"-100,95";"266,55";"1d 3h 45m";"";"1,77";"20045,40039";"116,66";"103,50";"103643,93";"19588,47070"
"2867";"USATECHIDXUSD_ftmo";"Buy";"2024.09.23 10:00:00";"19796.72";"2.02";"2024.09.25 17:00:00";"20014.48";"426,90";"104070,83";"IST";"PT";"-146,81";"439,88";"2d 7h 0m";"";"-12,97";"19697,74023";"426,90";"217,76";"104070,83";"20014,48047"
"2936";"USATECHIDXUSD_ftmo";"Buy";"2024.09.27 09:15:00";"20068.77";"1.99";"2024.09.27 21:00:00";"20061.61";"-14,25";"104056,58";"IST";"End Of Friday (Time)";"-159,68";"213,58";"11h 45m";"";"-0,00";"19968,42969";"-14,25";"-7,16";"104056,58";"20289,52930"
"2940";"USATECHIDXUSD_ftmo";"Buy";"2024.09.30 16:45:00";"20008.85";"1.99";"2024.09.30 21:15:00";"19908.81";"-199,08";"103857,50";"IST";"SL";"-199,08";"59,20";"4h 30m";"";"-0,00";"19908,81055";"-199,08";"-100,04";"103857,50";"20228,94922"
"2977";"USATECHIDXUSD_ftmo";"Buy";"2024.10.01 16:30:00";"19989.95";"2.0";"2024.10.01 16:45:00";"19888.92";"-202,06";"103655,44";"IST";"SL";"-260,51";"0,00";"15m 0s";"";"-0,00";"19890,00000";"-202,06";"-101,03";"103655,44";"20209,83984"
"2981";"USATECHIDXUSD_ftmo";"Buy";"2024.10.02 17:30:00";"19786.45";"2.02";"2024.10.03 10:15:00";"19687.52";"-206,32";"103449,12";"IST";"SL";"-199,84";"193,14";"16h 45m";"";"-6,48";"19687,51953";"-206,32";"-98,93";"103449,12";"20004,09961"
"2983";"USATECHIDXUSD_ftmo";"Buy";"2024.10.03 14:15:00";"19737.17";"2.02";"2024.10.04 15:30:00";"19954.28";"432,09";"103881,21";"IST";"PT";"-122,24";"438,56";"1d 1h 15m";"";"-6,47";"19638,48047";"432,09";"217,11";"103881,21";"19954,27930"
"3034";"USATECHIDXUSD_ftmo";"Sell";"2024.10.08 12:15:00";"19861.74";"1.11";"2024.10.08 17:30:00";"20040.50";"-198,42";"103682,79";"IST";"SL";"-198,42";"0,00";"5h 15m";"";"0,00";"20040,50000";"-198,42";"-178,76";"103682,79";"19583,67969"
"3064";"USATECHIDXUSD_ftmo";"Sell";"2024.10.09 13:15:00";"20088.64";"1.1";"2024.10.09 22:30:00";"20269.44";"-198,88";"103483,91";"IST";"SL";"-198,88";"43,08";"9h 15m";"";"0,00";"20269,43945";"-198,88";"-180,80";"103483,91";"19807,40039"
"3093";"USATECHIDXUSD_ftmo";"Sell";"2024.10.10 15:00:00";"20258.02";"1.09";"2024.10.11 21:00:00";"20258.83";"0,89";"103484,80";"IST";"End Of Friday (Time)";"-67,13";"158,78";"1d 6h 0m";"";"1,77";"20440,33984";"0,89";"-0,81";"103484,80";"19974,41016"
"3100";"USATECHIDXUSD_ftmo";"Buy";"2024.10.14 04:30:00";"20223.34";"1.97";"2024.10.14 16:45:00";"20445.80";"438,25";"103923,05";"IST";"PT";"-33,14";"438,25";"12h 15m";"";"-0,00";"20122,22070";"438,25";"222,46";"103923,05";"20445,80078"
"3151";"USATECHIDXUSD_ftmo";"Buy";"2024.10.16 21:30:00";"20194.45";"1.98";"2024.10.17 16:00:00";"20416.59";"433,35";"104356,40";"IST";"PT";"-180,97";"439,84";"18h 30m";"";"-6,49";"20093,48047";"433,35";"222,14";"104356,40";"20416,58984"
"3166";"USATECHIDXUSD_ftmo";"Buy";"2024.10.18 03:15:00";"20178.03";"1.98";"2024.10.18 21:00:00";"20322.98";"287,00";"104643,40";"IST";"End Of Friday (Time)";"-43,49";"372,81";"17h 45m";"";"-0,00";"20077,14063";"287,00";"144,95";"104643,40";"20399,99023"
"3183";"USATECHIDXUSD_ftmo";"Buy";"2024.10.21 12:15:00";"20263.03";"1.97";"2024.10.23 18:15:00";"20161.71";"-212,55";"104430,84";"IST";"SL";"-199,60";"357,07";"2d 6h 0m";"";"-12,95";"20161,71094";"-212,55";"-101,32";"104430,84";"20485,91992"
"3191";"USATECHIDXUSD_ftmo";"Sell";"2024.10.24 14:45:00";"20271.79";"1.09";"2024.10.25 16:45:00";"20454.24";"-197,10";"104233,75";"IST";"SL";"-198,87";"173,40";"1d 2h 0m";"";"1,77";"20454,24023";"-197,10";"-182,45";"104233,75";"19987,98047"
"3239";"USATECHIDXUSD_ftmo";"Buy";"2024.10.28 19:00:00";"20367.84";"1.96";"2024.10.29 21:15:00";"20591.89";"432,66";"104666,41";"IST";"PT";"-148,61";"439,14";"1d 2h 15m";"";"-6,48";"20266,00000";"432,66";"224,05";"104666,41";"20591,89063"
"3271";"USATECHIDXUSD_ftmo";"Buy";"2024.10.30 15:30:00";"20438.87";"1.95";"2024.10.30 22:00:00";"20336.68";"-199,27";"104467,14";"IST";"SL";"-199,27";"235,61";"6h 30m";"";"-0,00";"20336,67969";"-199,27";"-102,19";"104467,14";"20663,69922"
"3277";"USATECHIDXUSD_ftmo";"Buy";"2024.11.01 15:45:00";"20004.24";"1.99";"2024.11.01 21:00:00";"20044.91";"80,93";"104548,07";"IST";"End Of Friday (Time)";"-5,24";"320,13";"5h 15m";"";"-0,00";"19904,22070";"80,93";"40,67";"104548,07";"20224,28906"
"3310";"USATECHIDXUSD_ftmo";"Buy";"2024.11.04 14:30:00";"19997.44";"2.0";"2024.11.04 16:30:00";"19897.45";"-199,98";"104348,09";"IST";"SL";"-199,98";"122,92";"2h 0m";"";"-0,00";"19897,44922";"-199,98";"-99,99";"104348,09";"20217,41016"
"3312";"USATECHIDXUSD_ftmo";"Buy";"2024.11.04 17:00:00";"20003.95";"1.99";"2024.11.05 18:45:00";"20223.99";"431,42";"104779,52";"IST";"PT";"-178,78";"437,88";"1d 1h 45m";"";"-6,46";"19903,92969";"431,42";"220,04";"104779,52";"20223,99023"
"3360";"USATECHIDXUSD_ftmo";"Sell";"2024.11.06 20:00:00";"20713.27";"1.07";"2024.11.07 16:30:00";"20899.69";"-197,69";"104581,83";"IST";"SL";"-199,47";"3,07";"20h 30m";"";"1,78";"20899,68945";"-197,69";"-186,42";"104581,83";"20423,27930"
"3415";"USATECHIDXUSD_ftmo";"Sell";"2024.11.08 20:30:00";"21134.01";"1.05";"2024.11.08 21:00:00";"21141.01";"-7,35";"104574,48";"IST";"End Of Friday (Time)";"-22,27";"11,08";"30m 0s";"";"0,00";"21324,22070";"-7,35";"-7,00";"104574,48";"20838,13086"
"3451";"USATECHIDXUSD_ftmo";"Buy";"2024.11.11 16:30:00";"21113.77";"1.89";"2024.11.11 20:00:00";"21008.20";"-199,53";"104374,95";"IST";"SL";"-199,53";"34,62";"3h 30m";"";"-0,00";"21008,19922";"-199,53";"-105,57";"104374,95";"21346,01953"
"3452";"USATECHIDXUSD_ftmo";"Buy";"2024.11.12 02:00:00";"21103.97";"1.89";"2024.11.12 19:45:00";"20998.45";"-199,43";"104175,52";"IST";"SL";"-199,43";"75,65";"17h 45m";"";"-0,00";"20998,44922";"-199,43";"-105,52";"104175,52";"21336,10938"
"3453";"USATECHIDXUSD_ftmo";"Buy";"2024.11.12 21:45:00";"21087.04";"1.89";"2024.11.13 17:00:00";"20981.60";"-205,75";"103969,77";"IST";"SL";"-199,28";"88,16";"19h 15m";"";"-6,47";"20981,59961";"-205,75";"-105,44";"103969,77";"21319,00000"
"3454";"USATECHIDXUSD_ftmo";"Buy";"2024.11.13 18:30:00";"21043.62";"1.9";"2024.11.14 17:15:00";"20938.40";"-206,40";"103763,37";"IST";"SL";"-199,92";"217,04";"22h 45m";"";"-6,49";"20938,40039";"-206,40";"-105,22";"103763,37";"21275,09961"
"3468";"USATECHIDXUSD_ftmo";"Buy";"2024.11.18 20:45:00";"20501.76";"1.95";"2024.11.19 11:30:00";"20399.25";"-206,38";"103556,98";"IST";"SL";"-199,89";"192,65";"14h 45m";"";"-6,49";"20399,25000";"-206,38";"-102,51";"103556,98";"20727,27930"
"3469";"USATECHIDXUSD_ftmo";"Buy";"2024.11.19 14:15:00";"20502.80";"1.95";"2024.11.19 15:45:00";"20400.29";"-199,89";"103357,09";"IST";"SL";"-199,89";"43,44";"1h 30m";"";"-0,00";"20400,28906";"-199,89";"-102,51";"103357,09";"20728,33008"
"3470";"USATECHIDXUSD_ftmo";"Buy";"2024.11.19 17:30:00";"20498.79";"1.95";"2024.11.20 02:15:00";"20724.28";"433,22";"103790,31";"IST";"PT";"-11,79";"439,71";"8h 45m";"";"-6,48";"20396,30078";"433,22";"225,49";"103790,31";"20724,27930"
"3498";"USATECHIDXUSD_ftmo";"Buy";"2024.11.20 19:00:00";"20573.90";"1.94";"2024.11.21 16:15:00";"20800.21";"432,57";"104222,88";"IST";"PT";"-197,07";"439,04";"21h 15m";"";"-6,47";"20471,02930";"432,57";"226,31";"104222,88";"20800,21094"
"3535";"USATECHIDXUSD_ftmo";"Buy";"2024.11.22 11:30:00";"20614.69";"1.94";"2024.11.22 21:00:00";"20768.52";"298,43";"104521,30";"IST";"End Of Friday (Time)";"-3,67";"361,54";"9h 30m";"";"-0,00";"20511,61914";"298,43";"153,83";"104521,30";"20841,44922"
"3557";"USATECHIDXUSD_ftmo";"Sell";"2024.11.25 15:45:00";"20925.77";"1.06";"2024.11.27 19:00:00";"20632.81";"314,10";"104835,41";"IST";"PT";"-85,15";"310,54";"2d 3h 15m";"";"3,56";"21114,09961";"314,10";"292,96";"104835,41";"20632,81055"
"3561";"USATECHIDXUSD_ftmo";"Buy";"2024.11.28 09:30:00";"20796.98";"1.92";"2024.12.02 16:30:00";"21025.75";"413,33";"105248,73";"IST";"PT";"-94,49";"439,24";"4d 7h 0m";"";"-25,91";"20693,00000";"413,33";"228,77";"105248,73";"21025,75000"
"3631";"USATECHIDXUSD_ftmo";"Sell";"2024.12.04 11:15:00";"21347.61";"1.04";"2024.12.06 16:45:00";"21539.74";"-196,25";"105052,48";"IST";"SL";"-199,82";"17,18";"2d 5h 30m";"";"3,56";"21539,74023";"-196,25";"-192,13";"105052,48";"21048,74023"
"3677";"USATECHIDXUSD_ftmo";"Buy";"2024.12.09 17:30:00";"21498.71";"1.86";"2024.12.10 21:30:00";"21391.22";"-206,42";"104846,06";"IST";"SL";"-199,93";"131,65";"1d 4h 0m";"";"-6,49";"21391,22070";"-206,42";"-107,49";"104846,06";"21735,19922"
"3680";"USATECHIDXUSD_ftmo";"Buy";"2024.12.11 11:15:00";"21406.79";"1.86";"2024.12.11 16:45:00";"21642.26";"437,97";"105284,04";"IST";"PT";"-30,70";"437,97";"5h 30m";"";"-0,00";"21299,75977";"437,97";"235,47";"105284,04";"21642,25977"
"3771";"USATECHIDXUSD_ftmo";"Sell";"2024.12.13 16:45:00";"21882.30";"1.01";"2024.12.13 21:00:00";"21751.33";"132,28";"105416,32";"IST";"End Of Friday (Time)";"-2,87";"239,88";"4h 15m";"";"0,00";"22079,24023";"132,28";"130,97";"105416,32";"21575,94922"
"3871";"USATECHIDXUSD_ftmo";"Buy";"2024.12.17 22:15:00";"21956.61";"1.82";"2024.12.18 21:00:00";"21846.83";"-206,28";"105210,04";"IST";"SL";"-199,80";"196,84";"22h 45m";"";"-6,48";"21846,83008";"-206,28";"-109,78";"105210,04";"22198,13086"
"3872";"USATECHIDXUSD_ftmo";"Sell";"2024.12.19 14:45:00";"21369.70";"1.03";"2024.12.20 02:00:00";"21070.52";"309,92";"105519,96";"IST";"PT";"-33,07";"308,16";"11h 15m";"";"1,77";"21562,02930";"309,92";"299,18";"105519,96";"21070,51953"
"3994";"USATECHIDXUSD_ftmo";"Sell";"2024.12.26 17:30:00";"21770.42";"1.02";"2024.12.27 16:30:00";"21465.63";"312,67";"105832,63";"IST";"PT";"-73,44";"310,89";"23h 0m";"";"1,78";"21966,34961";"312,67";"304,79";"105832,63";"21465,63086"
"4002";"USATECHIDXUSD_ftmo";"Buy";"2024.12.31 11:30:00";"21261.65";"1.88";"2024.12.31 16:30:00";"21155.34";"-199,86";"105632,77";"IST";"SL";"-199,86";"90,29";"5h 0m";"";"-0,00";"21155,33984";"-199,86";"-106,31";"105632,77";"21495,52930"
"4013";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 10:30:00";"21133.89";"1.89";"2025.01.02 16:30:00";"21028.22";"-199,72";"105433,05";"IST";"SL";"-199,72";"283,60";"6h 0m";"";"-0,00";"21028,22070";"-199,72";"-105,67";"105433,05";"21366,35938"
"4016";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 17:15:00";"21128.52";"1.89";"2025.01.02 17:30:00";"21022.88";"-199,66";"105233,39";"IST";"SL";"-199,66";"0,00";"15m 0s";"";"-0,00";"21022,88086";"-199,66";"-105,64";"105233,39";"21360,92969"
"4017";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 19:15:00";"21121.13";"1.89";"2025.01.02 19:15:00";"21015.52";"-199,60";"105033,79";"IST";"SL";"-335,12";"0,00";"0s";"";"-0,00";"21015,51953";"-199,60";"-105,61";"105033,79";"21353,46094"
"4019";"USATECHIDXUSD_ftmo";"Buy";"2025.01.03 06:00:00";"21050.22";"1.9";"2025.01.03 18:45:00";"21281.77";"439,95";"105473,73";"IST";"PT";"-66,90";"439,95";"12h 45m";"";"-0,00";"20944,97070";"439,95";"231,55";"105473,73";"21281,76953"
"4091";"USATECHIDXUSD_ftmo";"Buy";"2025.01.07 17:00:00";"21461.95";"1.86";"2025.01.07 17:15:00";"21354.64";"-199,60";"105274,13";"IST";"SL";"-199,60";"0,00";"15m 0s";"";"-0,00";"21354,64063";"-199,60";"-107,31";"105274,13";"21698,02930"
"4099";"USATECHIDXUSD_ftmo";"Buy";"2025.01.08 21:30:00";"21226.10";"1.88";"2025.01.08 22:00:00";"21119.97";"-199,52";"105074,61";"IST";"SL";"-199,52";"0,00";"30m 0s";"";"-0,00";"21119,97070";"-199,52";"-106,13";"105074,61";"21459,58984"
"4103";"USATECHIDXUSD_ftmo";"Buy";"2025.01.09 15:15:00";"21141.15";"1.89";"2025.01.10 02:00:00";"21035.44";"-206,27";"104868,34";"IST";"SL";"-199,79";"20,00";"10h 45m";"";"-6,48";"21035,43945";"-206,27";"-105,71";"104868,34";"21373,69922"
"4104";"USATECHIDXUSD_ftmo";"Buy";"2025.01.10 06:45:00";"21114.48";"1.89";"2025.01.10 15:30:00";"21008.91";"-199,53";"104668,81";"IST";"SL";"-199,53";"155,68";"8h 45m";"";"-0,00";"21008,91016";"-199,53";"-105,57";"104668,81";"21346,74023"
"4109";"USATECHIDXUSD_ftmo";"Buy";"2025.01.13 21:45:00";"20734.44";"1.92";"2025.01.14 10:45:00";"20962.52";"431,46";"105100,27";"IST";"PT";"-59,24";"437,91";"13h 0m";"";"-6,46";"20630,76953";"431,46";"228,08";"105100,27";"20962,51953"
